date,equity,daily_return
2019-04-04,115278.00400333773,-0.011066106308600776
2019-04-05,117428.64375667677,0.018656115465677133
2019-04-08,121591.61958383014,0.0354511105125206
2019-04-09,120188.95742783065,-0.011535845651208096
2019-04-10,121664.51896095798,0.012277014167573153
2019-04-11,117741.17278991065,-0.03224725009849696
2019-04-12,118104.85778652235,0.003088851486647065
2019-04-15,117515.21167537868,-0.004992564422790052
2019-04-16,119791.79918952222,0.019372704875283222
2019-04-17,119778.4761382435,-0.00011121839198398976
2019-04-18,121096.93434569275,0.011007471876061726
2019-04-22,121882.2980631773,0.006485413703724212
2019-04-23,123852.96286846923,0.01616858917666975
2019-04-24,122195.43732519053,-0.013383010829050319
2019-04-25,118447.77148069572,-0.030669441728183353
2019-04-26,119575.62554670533,0.009521952603333045
2019-04-29,119119.65815404801,-0.0038132135255208536
2019-04-30,121014.33509091253,0.01590566130079275
2019-05-01,121066.41205787682,0.0004303371738990574
2019-05-02,122065.9991241465,0.008256518461882053
2019-05-03,125667.78631715912,0.02950688331604484
2019-05-06,125870.90818653724,0.0016163399971531394
2019-05-07,125700.87142393742,-0.0013508821462369636
2019-05-08,127376.04483836953,0.013326665085577971
2019-05-09,128896.29299854455,0.01193511827207463
2019-05-10,131619.48725968902,0.021127017680603263
2019-05-13,151413.02980678753,0.1503845893886919
2019-05-14,159424.18305763416,0.05290927247852688
2019-05-15,170468.1517581369,0.06927411192384897
2019-05-16,172546.021724433,0.012189197482731003
2019-05-17,161977.57845885676,-0.061249996725248945
2019-05-20,169974.07462305715,0.049367920179344674
2019-05-21,170844.01518977873,0.005118077969542146
2019-05-22,165383.1593524361,-0.03196398674707175
2019-05-23,167591.62328258774,0.013353620397620603
2019-05-24,169567.8408372639,0.011791863554802605
2019-05-28,182303.21819335019,0.07510490959372744
2019-05-29,181085.39517277823,-0.006680205827635671
2019-05-30,174484.64645265276,-0.03645102750460648
2019-05-31,180292.51627411682,0.033285850299957724
2019-06-03,172908.86603821974,-0.040953725581548625
2019-06-04,165419.92635308407,-0.0433114845798613
2019-06-05,168156.8625717505,0.016545384096136734
2019-06-06,168946.40994503407,0.004695302714432269
2019-06-07,171595.91010793843,0.01568248868837369
2019-06-10,170088.72607009372,-0.008783333104481678
2019-06-11,168928.36196095689,-0.006822110647466645
2019-06-12,175298.88230857463,0.03771137228626001
2019-06-13,174856.56776271353,-0.0025232023161590594
2019-06-14,181283.13277425247,0.036753352154664326
2019-06-17,189764.63417178812,0.04678593792891628
2019-06-18,185216.16004115393,-0.023969029584915227
2019-06-19,188246.5604237683,0.016361425385025993
2019-06-20,191450.50453280896,0.01701993439788823
2019-06-21,203503.7734699174,0.06295762430358519
2019-06-24,215556.544080368,0.059226275783197266
2019-06-25,224181.93409952434,0.04001451246101091
2019-06-26,239322.626567982,0.06753752272355738
2019-06-27,212536.91540615438,-0.11192302017552393
2019-06-28,227573.5604852416,0.07074839234564242
2019-07-01,207920.13991650642,-0.08636073771851785
2019-07-02,209465.01436385416,0.007430133742542292
2019-07-03,222597.35067070596,0.06269465259740262
2019-07-05,209926.97322195486,-0.05692061208533752
2019-07-08,228063.56830318103,0.08639478197044469
2019-07-09,229435.23237531414,0.006014393628664244
2019-07-10,221009.32432740592,-0.03672456039412889
2019-07-11,208143.7398688385,-0.05821285820279784
2019-07-12,214298.28633419354,0.029568732017755346
2019-07-15,193521.4624147134,-0.09695282344479016
2019-07-16,172335.36723252945,-0.10947672117515574
2019-07-17,178229.0684868145,0.03419902338637642
2019-07-18,191311.40009552208,0.0734017841184835
2019-07-19,188326.7362502378,-0.015601076798319635
2019-07-22,185651.88389957484,-0.014203253366578702
2019-07-23,180436.02742677837,-0.028094821141798378
2019-07-24,181167.24838540712,0.004052521932880068
2019-07-25,182627.65042552937,0.008061070933833837
2019-07-26,182390.23887906675,-0.0012999759122425095
2019-07-29,176915.6903612833,-0.03001557841817023
2019-07-30,177481.51018967445,0.0031982456006906705
2019-07-31,183898.61707944784,0.036156481218327645
2019-08-01,186662.78419840988,0.015030929339549325
2019-08-02,187643.79645439584,0.005255532109406479
2019-08-05,203404.66290200903,0.08399353853109491
2019-08-06,199428.7190101308,-0.019546965321014607
2019-08-07,203704.0250386512,0.02143776508088189
2019-08-08,203052.7766569544,-0.0031970324669491038
2019-08-09,199577.26742998048,-0.01711628515597984
2019-08-12,196406.6107494537,-0.015886862874496213
2019-08-13,191786.60161647518,-0.023522676326165334
2019-08-14,179789.12986712498,-0.06255636028914115
2019-08-15,182820.38389520603,0.016860051719040703
2019-08-16,182479.68110031524,-0.001863593039417771
2019-08-19,191060.18728819184,0.04702170749169381
2019-08-20,188501.68993357246,-0.013391054363200153
2019-08-21,180839.91814067672,-0.0406456398114825
2019-08-22,181701.69271981312,0.0047654001837472235
2019-08-23,185295.46752146605,0.01977843325430435
2019-08-26,183636.02956815195,-0.008955631648798252
2019-08-27,182158.05840042903,-0.00804837248550069
2019-08-28,175167.5756773442,-0.038375918059677674
2019-08-29,171887.77677454983,-0.018723778588085917
2019-08-30,172417.16040165312,0.003079821247543616
2019-09-03,184178.93244431404,0.06821694554800325
2019-09-04,183307.46733883859,-0.004731622091136542
2019-09-05,181342.20113646513,-0.010721146448118906
2019-09-06,179384.00337261008,-0.010798356651585113
2019-09-09,179023.0264243991,-0.0020123140381763313
2019-09-10,176284.68859744116,-0.015296009019902999
2019-09-11,176965.4211427253,0.0038615523032669496
2019-09-12,178661.36162846384,0.00958345689676145
2019-09-13,177102.9124037222,-0.00872292257562952
2019-09-16,178161.24153173543,0.005975786132757972
2019-09-17,178770.47705091716,0.0034195738306708537
2019-09-18,178454.45104352687,-0.0017677751528306725
2019-09-19,179698.14650832888,0.006969259984995509
2019-09-20,179950.008542345,0.001401583927881102
2019-09-23,176135.47460280484,-0.021197742475475033
2019-09-24,166754.041568401,-0.05326259832415637
2019-09-25,164537.66549541955,-0.013291288487735557
2019-09-26,161517.8497547049,-0.01835334014021691
2019-09-27,162860.15235571112,0.00831055269151217
2019-09-30,162928.71383199378,0.00042098374151663086
2019-10-01,163451.55155084253,0.0032089967848632963
2019-10-02,164455.82164930023,0.006144145399227397
2019-10-03,163678.95397179527,-0.004723868512004464
2019-10-04,164335.78324467214,0.004012912209776597
2019-10-07,163382.09272728904,-0.005803304055594483
2019-10-08,164057.43701358256,0.004133526967492012
2019-10-09,164732.20148111007,0.004112977014700439
2019-10-10,163069.68547615208,-0.010092234487308987
2019-10-11,161256.87551041614,-0.011116780905308432
2019-10-14,162270.22757801256,0.006284085961537627
2019-10-15,160626.16987619898,-0.010131604092458564
2019-10-16,160668.4748978637,0.00026337564854665675
2019-10-17,160781.4651487,0.0007032509078592881
2019-10-18,160326.24925836772,-0.0028312709422771624
2019-10-21,159903.00599514207,-0.0026398875117673876
2019-10-22,160171.64684526378,0.0016800237647181845
2019-10-23,159350.31964025748,-0.005127793970925127
2019-10-24,159671.04696575922,0.002012718432104774
2019-10-25,161845.72957368277,0.013619767949475954
2019-10-28,161326.9808349836,-0.0032052049817167896
2019-10-29,161695.00747793348,0.002281246701854144
2019-10-30,162638.19681108554,0.005833138251227507
2019-10-31,164184.58632570333,0.009508157031610745
2019-11-01,164172.87470556202,-7.133203185150094e-05
2019-11-04,164325.07455080253,0.0009270705986813232
2019-11-05,163532.79165996957,-0.004821436369335207
2019-11-06,164005.97021125353,0.0028934780999018877
2019-11-07,163009.69961974808,-0.006074599541846935
2019-11-08,162181.92871968137,-0.0050780469014890086
2019-11-11,161997.59037743852,-0.001136614564261766
2019-11-12,162534.24760373184,0.003312748202260153
2019-11-13,162942.27271954375,0.0025103947126682113
2019-11-14,163257.89301187612,0.0019370068126864934
2019-11-15,163195.19821527967,-0.0003840230658366501
2019-11-18,163168.7173866313,-0.00016226475373032866
2019-11-19,163112.143635896,-0.0003467193445004994
2019-11-20,162809.45987490157,-0.0018556788859945745
2019-11-21,160979.99815614682,-0.011236826902812982
2019-11-22,159967.5127692844,-0.006289510488627975
2019-11-25,160102.78868372538,0.0008456461696448941
2019-11-26,160875.70669425518,0.004827636151027073
2019-11-27,161748.7121498058,0.005426583500327751
2019-11-29,162006.80133143955,0.0015956181548741535
2019-12-02,159851.61085121878,-0.01330308642914082
2019-12-03,160120.71279774484,0.0016834484500535644
2019-12-04,160394.7402946434,0.0017113806959171138
2019-12-05,161119.27550499444,0.004517200557948926
2019-12-06,162065.74075084488,0.005874314186703819
2019-12-09,161402.2343254382,-0.004094057277822397
2019-12-10,160920.52302626686,-0.002984539223912249
2019-12-11,161067.17619915525,0.0009113391513427732
2019-12-12,161958.8177182471,0.0055358362897562265
2019-12-13,162228.43527399108,0.0016647290931269265
2019-12-16,161165.040663853,-0.006554921203191713
2019-12-17,159494.83540579613,-0.010363322288612649
2019-12-18,161803.86393276684,0.01447713664894515
2019-12-19,161783.4267253138,-0.0001263085253733015
2019-12-20,162290.91793492218,0.00313685536201469
2019-12-23,162687.04888182043,0.0024408694703242735
2019-12-24,162843.45257270668,0.0009613776386088919
2019-12-26,163121.65685006932,0.0017084154933304319
2019-12-27,163292.59695268667,0.0010479301517546205
2019-12-30,163256.6447706448,-0.00022017031214393223
2019-12-31,162918.08670788974,-0.0020737781499227297
2020-01-02,163563.61416751964,0.0039622823510522265
2020-01-03,164553.31264992463,0.006050847478775822
2020-01-06,166768.54373430155,0.013462087445724443
2020-01-07,167132.66549165235,0.002183395916264286
2020-01-08,166952.2334918754,-0.0010795735187145033
2020-01-09,166925.14762101218,-0.000162237247724768
2020-01-10,167837.40612143523,0.005465075295270985
2020-01-13,168140.7806567467,0.0018075501899260291
2020-01-14,170765.96154411652,0.015612993332825282
2020-01-15,171285.40728080808,0.0030418575926640513
2020-01-16,171732.89757418886,0.0026125418416242043
2020-01-17,172747.7948565445,0.0059097429595119195
2020-01-21,172407.59567472152,-0.0019693402286581796
2020-01-22,172286.85308058996,-0.0007003322194652496
2020-01-23,171811.12252021403,-0.002761270241284194
2020-01-24,171358.13692699422,-0.0026365324117274486
2020-01-27,171521.43911400007,0.0009529876429236542
2020-01-28,173048.32573011893,0.00890201612116859
2020-01-29,173162.86101190586,0.0006618687658702826
2020-01-30,174391.6691870579,0.007096257060961619
2020-01-31,172478.65976990896,-0.010969614695854495
2020-02-03,173491.34491009687,0.005871364849070836
2020-02-04,174084.1865485876,0.00341712515283086
2020-02-05,175140.1026585679,0.006065548691785363
2020-02-06,176261.59465176926,0.006403399199712136
2020-02-07,177280.75974610966,0.005782116611130665
2020-02-10,178040.3946778819,0.004284925972001497
2020-02-11,178408.895869993,0.002069761712097844
2020-02-12,179539.61086742423,0.006337772519231284
2020-02-13,179998.7969772941,0.0025575754990855883
2020-02-14,181135.24544894093,0.006313644817249277
2020-02-18,181873.09459256605,0.00407347085762557
2020-02-19,181355.5214031109,-0.0028457930548475923
2020-02-20,181729.79210358244,0.002063740312817024
2020-02-21,182842.7755614318,0.0061243863483592936
2020-02-24,182376.34990418912,-0.002550965745354173
2020-02-25,179287.99240252716,-0.016933980218840926
2020-02-26,177820.41511344718,-0.008185586047419466
2020-02-27,176110.1615529893,-0.009617869575699461
2020-02-28,175178.29093491772,-0.005291407434154168
2020-03-02,177595.62845566214,0.013799298462402021
2020-03-03,178333.9531364304,0.004157335893842695
2020-03-04,179990.13830514363,0.009286987360428121
2020-03-05,181293.85735523645,0.007243280450635526
2020-03-06,187751.6095185626,0.03562035833719664
2020-03-09,167974.4115530288,-0.10533703554524501
2020-03-10,166227.57941165718,-0.010399394319772036
2020-03-11,162623.39075071496,-0.021682254374988955
2020-03-12,117006.936646242,-0.2805036464551297
2020-03-13,129488.52657785165,0.10667393138704584
2020-03-16,117064.35364062434,-0.09594806015309462
2020-03-17,119160.55724344951,0.01790642102087122
2020-03-18,118020.69452128928,-0.00956577200148074
2020-03-19,132883.94992954342,0.12593770498082457
2020-03-20,132616.85039710454,-0.002010021018945443
2020-03-23,135981.40676646453,0.025370504270650754
2020-03-24,140397.1126688425,0.03247286527901256
2020-03-25,138802.31436945614,-0.011359195848621658
2020-03-26,140746.17485280056,0.014004525012244076
2020-03-27,137790.36287582907,-0.021001011075880455
2020-03-30,137298.16187151324,-0.0035721003562446483
2020-03-31,136796.46051020626,-0.0036541010780353407
2020-04-01,138611.09111087018,0.013265186788429762
2020-04-02,143007.29471557974,0.031716102726535716
2020-04-03,142789.24864382422,-0.0015247199255756488
2020-04-06,146874.16251684973,0.02860799333159175
2020-04-07,145405.54448265544,-0.009999158524739156
2020-04-08,145675.63458471865,0.001857495207793945
2020-04-09,146449.07242942246,0.005309315088337725
2020-04-13,144280.95852812403,-0.014804558781642668
2020-04-14,144854.74650604682,0.003976879442556175
2020-04-15,146219.07191128374,0.00941857576741531
2020-04-16,149439.41861804776,0.022024122193293024
2020-04-17,147992.0767138928,-0.009685141427471636
2020-04-20,148391.2791028962,0.0026974578495520527
2020-04-21,149052.80088157795,0.004457955903345414
2020-04-22,149886.08506991586,0.005590530224252345
2020-04-23,151265.0094839635,0.009199816069680102
2020-04-24,151990.15967764065,0.004793905716536655
2020-04-27,151133.68472232381,-0.0056350684618882005
2020-04-28,152122.20201003875,0.006540681447230777
2020-04-29,154643.87083940176,0.016576599576152658
2020-04-30,152281.42741368304,-0.015276670280531979
2020-05-01,153568.19716420607,0.00844994542261158
2020-05-04,152977.829045852,-0.0038443384063615686
2020-05-05,152631.43541304683,-0.0022643387931813672
2020-05-06,150858.8713467929,-0.011613361700078768
2020-05-07,153951.951741944,0.020503138910808655
2020-05-08,152773.71297037302,-0.007653288953075193
2020-05-11,149682.8624259102,-0.02023156002670581
2020-05-12,150784.8393519836,0.007362078117786417
2020-05-13,152556.36805903594,0.011748719000303364
2020-05-14,154441.05308298243,0.012354023944888071
2020-05-15,153948.1481877834,-0.003191540625756835
2020-05-18,153458.9509553223,-0.0031776753291269787
2020-05-19,154145.90087483687,0.004476440867333572
2020-05-20,154319.0302698646,0.0011231527666007964
2020-05-21,152756.2269063309,-0.010127094246255672
2020-05-22,153941.48096305953,0.007759121056684816
2020-05-26,151736.95732954357,-0.014320530241260678
2020-05-27,152475.00963916138,0.004864024708330788
2020-05-28,153175.7179232241,0.004595561500346567
2020-05-29,154088.72282361778,0.005960506748539201
2020-06-01,155636.2901883298,0.010043352533225018
2020-06-02,154170.94104656842,-0.00941521505034723
2020-06-03,152659.9212138227,-0.00980093798797856
2020-06-04,152376.963090825,-0.0018535193831350832
2020-06-05,151692.38178210272,-0.004492682455642988
2020-06-08,153852.18052081304,0.014238017185416342
2020-06-09,153580.93489471835,-0.0017630275058597622
2020-06-10,154521.19573791718,0.006122249769109539
2020-06-11,146328.0152980339,-0.05302301992135573
2020-06-12,148750.95250962302,0.016558259241432317
2020-06-15,147329.65177740887,-0.009554901721534812
2020-06-16,149297.144422339,0.013354356174700767
2020-06-17,148590.31607150033,-0.004734372874802996
2020-06-18,148095.43585509682,-0.003330501135520714
2020-06-19,146258.58308155672,-0.012403169368010596
2020-06-22,151768.54402622508,0.037672735702600706
2020-06-23,152169.6493902977,0.0026428754828359663
2020-06-24,147870.71503948618,-0.028250931562477745
2020-06-25,147395.18596680847,-0.0032158434653591973
2020-06-26,145445.79057887621,-0.013225638104430518
2020-06-29,145764.56529519762,0.002191708093116259
2020-06-30,145502.9831704778,-0.0017945522232381194
2020-07-01,147213.66262839007,0.011757006080816807
2020-07-02,146478.90494206664,-0.004991097111537668
2020-07-06,150975.36661588468,0.030696991321695326
2020-07-07,149676.00021324123,-0.008606479532182923
2020-07-08,152623.96588670023,0.01969564705937535
2020-07-09,150952.54633670454,-0.010951226042943017
2020-07-10,150698.48715045923,-0.0016830400838594186
2020-07-13,149978.73499467826,-0.0047761073743385505
2020-07-14,150568.12162060651,0.003929801287823819
2020-07-15,150138.255409697,-0.0028549616365185
2020-07-16,148506.27134449492,-0.01086987497456098
2020-07-17,148541.83050005592,0.00023944548091519603
2020-07-20,149751.14158929657,0.008141215744882083
2020-07-21,153147.4713357703,0.02267982541187154
2020-07-22,158421.71333853438,0.034438975431729246
2020-07-23,161466.65652347868,0.019220491438806053
2020-07-24,162190.33930191552,0.004481933261135094
2020-07-27,179404.03781436483,0.10613269931204831
2020-07-28,177926.04328934703,-0.008238357079494175
2020-07-29,179663.17226975202,0.009763208062689448
2020-07-30,183163.49451258362,0.019482691965252204
2020-07-31,186926.1109118437,0.020542392518076477
2020-08-03,195391.24412274602,0.04528598583476964
2020-08-04,196445.01514454623,0.00539313328256516
2020-08-05,201025.28129291625,0.023315766729941182
2020-08-06,200079.59920607109,-0.0047042943094664225
2020-08-07,195163.38810968646,-0.024571276211530237
2020-08-10,199982.2255282357,0.02469129822567398
2020-08-11,192969.07949806587,-0.03506884680198548
2020-08-12,196249.44136265936,0.016999417073067184
2020-08-13,206830.10148876804,0.05391434519579667
2020-08-14,208736.1015520158,0.009215293371362959
2020-08-17,208754.53722669889,8.83204895847212e-05
2020-08-18,207166.12944120713,-0.007608973709475836
2020-08-19,201171.65292549072,-0.02893560125820479
2020-08-20,204367.8229566461,0.01588777536335692
2020-08-21,196847.37330185858,-0.036798599436971426
2020-08-24,202251.81458885653,0.0274549829969559
2020-08-25,195295.32933601824,-0.0343951685525277
2020-08-26,196793.52873461877,0.007671455347622661
2020-08-27,194942.52834560166,-0.009405799067271393
2020-08-28,199550.43016213377,0.023637232242946168
2020-08-31,209966.60126531828,0.05219818917314004
2020-09-01,221432.65994647317,0.05460896453082145
2020-09-02,211524.42976335518,-0.04474601978548743
2020-09-03,192980.66455777572,-0.08766725066379077
2020-09-04,194340.28937558166,0.007045394008366616
2020-09-08,179482.2907817654,-0.07645351687781898
2020-09-09,184076.19615386284,0.025595312785946185
2020-09-10,188799.12135059197,0.025657446728100462
2020-09-11,190708.33264173413,0.010112395002076606
2020-09-14,192816.7856246975,0.011055903817922432
2020-09-15,189948.78366802793,-0.014874233834869039
2020-09-16,190803.29646642954,0.004498648435122616
2020-09-17,196695.0021652418,0.030878427196612282
2020-09-18,195274.17959487904,-0.007223480793727256
2020-09-21,181774.43287885154,-0.069132266969624
2020-09-22,182803.57517221596,0.005661644913783396
2020-09-23,174523.5924207166,-0.045294424595902764
2020-09-24,184325.30584796134,0.05616268431843978
2020-09-25,185042.6524691961,0.0038917424709250937
2020-09-28,186389.23903542935,0.007277168524469875
2020-09-29,188242.82929117224,0.009944727846603642
2020-09-30,187931.63883753083,-0.0016531331090442146
2020-10-01,185909.0376491791,-0.01076243042875968
2020-10-02,183654.90869537543,-0.01212490249160101
2020-10-05,186804.58056649994,0.017149946568260716
2020-10-06,182172.53338615017,-0.024796218413395944
2020-10-07,183000.5827456003,0.00454541276919542
2020-10-08,186650.68420015022,0.01994584607210862
2020-10-09,191628.4378662482,0.026668820890901137
2020-10-12,199653.14546873223,0.041876392104626375
2020-10-13,197121.6733442593,-0.012679350072495552
2020-10-14,196628.37238082508,-0.0025025201697263396
2020-10-15,196381.1756948752,-0.0012571770948249347
2020-10-16,192727.13772991285,-0.018606864695828847
2020-10-19,197497.0049004788,0.024749328126537268
2020-10-20,195480.90187454695,-0.010208271396053762
2020-10-21,204927.92089953274,0.04832706895862678
2020-10-22,210817.05865859127,0.02873760556008227
2020-10-23,209835.96381709562,-0.0046537735026675
2020-10-26,205990.81857024273,-0.018324529203223354
2020-10-27,210717.4591043203,0.022945879660484805
2020-10-28,204219.01911349862,-0.03083958974469449
2020-10-29,204373.4442345933,0.0007561740417960397
2020-10-30,203426.4314601379,-0.004633736922143309
2020-11-02,204092.10588389114,0.0032723103825555103
2020-11-03,208602.1362850488,0.022098014921377834
2020-11-04,211838.45059441144,0.01551429130591609
2020-11-05,227592.66987591083,0.07436902619563902
2020-11-06,229112.11263829508,0.006676149821576891
2020-11-09,225370.41872786236,-0.016331279334584243
2020-11-10,225124.22928119582,-0.0010923769324128567
2020-11-11,229832.70108667595,0.020914993559395734
2020-11-12,235619.22463028337,0.025177111508710756
2020-11-13,236979.23720166628,0.005772078121031707
2020-11-16,240422.42809838292,0.014529504514298536
2020-11-17,250171.9402291441,0.04055159166253646
2020-11-18,251323.16028673464,0.004601715350395062
2020-11-19,251259.86793620727,-0.0002518365217720567
2020-11-20,260618.5566921825,0.0372470495700145
2020-11-23,262027.41083733382,0.005405809022322821
2020-11-24,268734.64807013,0.025597464064399097
2020-11-25,263869.72322714515,-0.018103080037953495
2020-11-27,246623.33715320766,-0.06535947308775324
2020-11-30,274428.7559233167,0.11274447540556852
2020-12-01,266129.2431520532,-0.030242868475425375
2020-12-02,270339.41649804363,0.015820032763498186
2020-12-03,275395.25795835734,0.018701828707802515
2020-12-04,262188.8819139112,-0.047954260877081205
2020-12-07,269648.59426424874,0.02845167306822297
2020-12-08,257735.18008636503,-0.04418125824238073
2020-12-09,262224.63247255114,0.017418857544716043
2020-12-10,258011.7473550172,-0.01606593964041469
2020-12-11,254233.77714424024,-0.014642628676819775
2020-12-14,268825.06799431844,0.057393203271333175
2020-12-15,270833.6483501207,0.007471700354390649
2020-12-16,290978.22040578164,0.07437987184524064
2020-12-17,301241.8959972188,0.03527300282861037
2020-12-18,305250.55434521707,0.013307107680783218
2020-12-21,294841.69554055505,-0.03409939361777645
2020-12-22,305119.9391918573,0.03486021077330455
2020-12-23,292226.27336346515,-0.04225769663740227
2020-12-24,300729.2022728116,0.029097071976039182
2020-12-28,342686.7992490498,0.13951953005939102
2020-12-29,344422.83057877293,0.005065941651465243
2020-12-30,356485.15839722595,0.03502185902770535
2020-12-31,354906.3907796021,-0.0044287050398452285
2021-01-04,429350.65358714055,0.20975745926696643
2021-01-05,451172.3515425465,0.05082488584351718
2021-01-06,484596.7678249835,0.07408347645452963
2021-01-07,502100.87206171214,0.03612096777964977
2021-01-08,508783.1891105544,0.01330871428564447
2021-01-11,457653.8186008741,-0.100493435325691
2021-01-12,440675.6212906309,-0.03709834075491479
2021-01-13,474943.52461336943,0.07776219438319798
2021-01-14,499959.129417279,0.05267069347723734
2021-01-15,478769.9890003484,-0.04238174516710472
2021-01-19,509624.5782559989,0.06444553744914878
2021-01-20,508074.68422318634,-0.0030412466331913137
2021-01-21,439565.66978987376,-0.13484044090497932
2021-01-22,471219.6121654995,0.07201186205182326
2021-01-25,481522.269850523,0.021863813430169774
2021-01-26,487550.7451095344,0.01251961879329644
2021-01-27,457762.4203947257,-0.06109789599053201
2021-01-28,489309.9235312378,0.06891676059670636
2021-01-29,501500.50846652244,0.02491383139607695
2021-02-01,495344.0859174118,-0.012276004600544985
2021-02-02,529464.4651641364,0.06888217749391569
2021-02-03,562669.901911727,0.062715137525418
2021-02-04,549085.3154838526,-0.024143083505478856
2021-02-05,575307.0900204405,0.04775537388662695
2021-02-08,626930.4109592565,0.08973176558102533
2021-02-09,631973.5061768377,0.00804410685687584
2021-02-10,620340.0821045543,-0.0184080882482883
2021-02-11,642096.0508464451,0.03507103501692475
2021-02-12,649251.9173594797,0.011144542165617272
2021-02-16,647219.7464675988,-0.0031300190843420407
2021-02-17,672933.2708065017,0.039729202452864515
2021-02-18,684782.5340283539,0.017608377733576815
2021-02-19,709416.5186469975,0.03597344177826776
2021-02-22,672343.6042706612,-0.05225831849396724
2021-02-23,610750.5973997503,-0.09160941887403723
2021-02-24,624929.0291908904,0.023214765325657062
2021-02-25,584290.2045456767,-0.06502950374673704
2021-02-26,575555.5855757734,-0.014949110736325147
2021-03-01,612720.2278231703,0.06457176887653378
2021-03-02,594061.3240089552,-0.03045256703945483
2021-03-03,617921.1851350889,0.040163969882971134
2021-03-04,601673.9699593837,-0.02629334544041119
2021-03-05,602617.2756061633,0.0015678019889132592
2021-03-08,668983.0100297083,0.11012916009881846
2021-03-09,689734.7818740846,0.03101987873123228
2021-03-10,685783.9822913746,-0.005727998190804973
2021-03-11,699458.410511996,0.019939847785496116
2021-03-12,687586.4270276716,-0.01697310848780022
2021-03-15,684180.8860030835,-0.004952891579477144
2021-03-16,691104.7959407365,0.010119999081093692
2021-03-17,704453.4104912813,0.01931489208141654
2021-03-18,691621.142598268,-0.018215921311338684
2021-03-19,700065.5759394831,0.012209622900611892
2021-03-22,660952.1384977332,-0.05587110520219468
2021-03-23,659722.0968526478,-0.0018610146990085089
2021-03-24,635778.0111300657,-0.03629419999241019
2021-03-25,630479.6112698835,-0.008333726186542049
2021-03-26,666504.389251785,0.05713868829055722
2021-03-29,698326.5199886343,0.04774481796372374
2021-03-30,707995.1790879064,0.01384547031012011
2021-03-31,720189.079962787,0.01722314111035296
2021-04-01,731929.754995459,0.016302211959779555
2021-04-05,752459.6184968892,0.02804895327907204
2021-04-06,749956.9409752049,-0.0033259957878985173
2021-04-07,716512.6459638552,-0.04459495363541873
