date,equity,position,close
2020-06-22,101576.62068221312,0.0,9648.7177734375
2020-06-23,101576.62068221312,0.0,9629.658203125
2020-06-24,101576.62068221312,0.0,9313.6103515625
2020-06-25,101576.62068221312,0.0,9264.8134765625
2020-06-26,101576.62068221312,0.0,9162.91796875
2020-06-27,101576.62068221312,0.0,9045.390625
2020-06-28,101576.62068221312,0.0,9143.58203125
2020-06-29,101576.62068221312,0.0,9190.8544921875
2020-06-30,101576.62068221312,0.0,9137.9931640625
2020-07-01,101576.62068221312,0.0,9228.3251953125
2020-07-02,101576.62068221312,0.0,9123.41015625
2020-07-03,101576.62068221312,0.0,9087.3037109375
2020-07-04,101576.62068221312,0.0,9132.48828125
2020-07-05,101576.62068221312,0.0,9073.9423828125
2020-07-06,101576.62068221312,0.0,9375.474609375
2020-07-07,101576.62068221312,0.0,9252.27734375
2020-07-08,101576.62068221312,0.0,9428.3330078125
2020-07-09,101576.62068221312,0.0,9277.9677734375
2020-07-10,101576.62068221312,0.0,9278.8076171875
2020-07-11,101576.62068221312,0.0,9240.3466796875
2020-07-12,101576.62068221312,0.0,9276.5
2020-07-13,101576.62068221312,0.0,9243.6142578125
2020-07-14,101576.62068221312,0.0,9243.2138671875
2020-07-15,101576.62068221312,0.0,9192.8369140625
2020-07-16,101576.62068221312,0.0,9132.2275390625
2020-07-17,101576.62068221312,0.0,9151.392578125
2020-07-18,101576.62068221312,0.0,9159.0400390625
2020-07-19,101576.62068221312,0.0,9185.8173828125
2020-07-20,101576.62068221312,0.0,9164.2314453125
2020-07-21,101576.62068221312,0.0,9374.8876953125
2020-07-22,101576.62068221312,2.132761086018829,9525.36328125
2020-07-23,101695.43463622975,2.132761086018829,9581.072265625
2020-07-24,101601.20991793727,2.132761086018829,9536.892578125
2020-07-25,101900.26717701647,2.132761086018829,9677.11328125
2020-07-26,102434.62618255381,2.068306900092589,9905.1669921875
2020-07-27,103369.77689686859,1.8810112073173184,10990.873046875
2020-07-28,103222.96433952247,1.8810112073173184,10912.8232421875
2020-07-29,103575.92580579553,1.8810112073173184,11100.4677734375
2020-07-30,103596.13932857415,1.8810112073173184,11111.2138671875
2020-07-31,103995.38946810228,1.8810112073173184,11323.466796875
2020-08-01,104749.13411903084,1.7815095494741553,11759.5927734375
2020-08-02,103442.09066753773,0.0,11053.6142578125
2020-08-03,103442.09066753773,0.0,11246.3486328125
2020-08-04,103442.09066753773,0.0,11205.892578125
2020-08-05,103442.09066753773,0.0,11747.0224609375
2020-08-06,103442.09066753773,0.0,11779.7734375
2020-08-07,103442.09066753773,0.0,11601.47265625
2020-08-08,103442.09066753773,0.0,11754.0458984375
2020-08-09,103442.09066753773,0.0,11675.7392578125
2020-08-10,103442.09066753773,0.0,11878.111328125
2020-08-11,103442.09066753773,0.0,11410.525390625
2020-08-12,103442.09066753773,0.0,11584.9345703125
2020-08-13,103442.09066753773,0.0,11784.1376953125
2020-08-14,103442.09066753773,0.0,11768.87109375
2020-08-15,103442.09066753773,0.0,11865.6982421875
2020-08-16,103442.09066753773,0.0,11892.8037109375
2020-08-17,103442.09066753773,0.0,12254.40234375
2020-08-18,103442.09066753773,0.0,11991.2333984375
2020-08-19,103442.09066753773,0.0,11758.283203125
2020-08-20,103442.09066753773,0.0,11878.3720703125
2020-08-21,103442.09066753773,0.0,11592.4892578125
2020-08-22,103442.09066753773,0.0,11681.8251953125
2020-08-23,103442.09066753773,0.0,11664.84765625
2020-08-24,103442.09066753773,0.0,11774.595703125
2020-08-25,103442.09066753773,0.0,11366.134765625
2020-08-26,103442.09066753773,0.0,11488.36328125
2020-08-27,103442.09066753773,0.0,11323.3974609375
2020-08-28,103442.09066753773,0.0,11542.5
2020-08-29,103442.09066753773,0.0,11506.865234375
2020-08-30,103442.09066753773,0.0,11711.505859375
2020-08-31,103442.09066753773,0.0,11680.8203125
2020-09-01,103442.09066753773,0.0,11970.478515625
2020-09-02,103442.09066753773,0.0,11414.0341796875
2020-09-03,103442.09066753773,0.0,10245.296875
2020-09-04,103442.09066753773,0.0,10511.8134765625
2020-09-05,103442.09066753773,0.0,10169.5673828125
2020-09-06,103442.09066753773,0.0,10280.3515625
2020-09-07,103442.09066753773,0.0,10369.5634765625
2020-09-08,103442.09066753773,0.0,10131.5166015625
2020-09-09,103442.09066753773,0.0,10242.34765625
2020-09-10,103442.09066753773,0.0,10363.138671875
2020-09-11,103442.09066753773,0.0,10400.9150390625
2020-09-12,103442.09066753773,0.0,10442.1708984375
2020-09-13,103442.09066753773,0.0,10323.755859375
2020-09-14,103442.09066753773,0.0,10680.837890625
2020-09-15,103442.09066753773,0.0,10796.951171875
2020-09-16,103442.09066753773,0.0,10974.9052734375
2020-09-17,103442.09066753773,0.0,10948.990234375
2020-09-18,103442.09066753773,0.0,10944.5859375
2020-09-19,103442.09066753773,0.0,11094.3466796875
2020-09-20,103442.09066753773,0.0,10938.271484375
2020-09-21,103442.09066753773,0.0,10462.259765625
2020-09-22,103442.09066753773,0.0,10538.4599609375
2020-09-23,103442.09066753773,0.0,10246.1865234375
2020-09-24,103442.09066753773,0.0,10760.06640625
2020-09-25,103442.09066753773,0.0,10692.716796875
2020-09-26,103442.09066753773,0.0,10750.7236328125
2020-09-27,103442.09066753773,0.0,10775.26953125
2020-09-28,103442.09066753773,0.0,10709.65234375
2020-09-29,103442.09066753773,0.0,10844.640625
2020-09-30,103442.09066753773,0.0,10784.4912109375
2020-10-01,103442.09066753773,0.0,10619.4521484375
2020-10-02,103442.09066753773,0.0,10575.974609375
2020-10-03,103442.09066753773,0.0,10549.3291015625
2020-10-04,103442.09066753773,0.0,10669.5830078125
2020-10-05,103442.09066753773,0.0,10793.33984375
2020-10-06,103442.09066753773,0.0,10604.40625
2020-10-07,103442.09066753773,0.0,10668.96875
2020-10-08,103442.09066753773,0.0,10915.685546875
2020-10-09,103442.09066753773,0.0,11064.4580078125
2020-10-10,103442.09066753773,1.831423193059412,11296.361328125
2020-10-11,103602.92682467196,1.831423193059412,11384.181640625
2020-10-12,103916.43285153854,1.831423193059412,11555.36328125
2020-10-13,103679.32972250819,1.831423193059412,11425.8994140625
2020-10-14,103685.93643859721,1.831423193059412,11429.5068359375
2020-10-15,103806.52242096601,1.831423193059412,11495.349609375
2020-10-16,103489.27127674955,1.831423193059412,11322.123046875
2020-10-17,103555.16316471703,1.831423193059412,11358.1015625
2020-10-18,103784.56322764143,1.831423193059412,11483.359375
2020-10-19,104258.31162990385,1.831423193059412,11742.037109375
2020-10-20,104577.52475775585,1.831423193059412,11916.3349609375
2020-10-21,104746.03919750695,1.633633434128139,12823.689453125
2020-10-22,104978.3453815993,1.633633434128139,12965.8916015625
2020-10-23,104922.2259252396,1.633633434128139,12931.5390625
2020-10-24,105210.60051464684,1.633633434128139,13108.0625
2020-10-25,105084.99260956614,1.633633434128139,13031.173828125
2020-10-26,105156.9937268992,1.633633434128139,13075.248046875
2020-10-27,106102.81962490489,1.633633434128139,13654.21875
2020-10-28,105477.24650310405,1.633633434128139,13271.28515625
2020-10-29,105749.40600440143,1.633633434128139,13437.8828125
2020-10-30,105926.88336636085,1.633633434128139,13546.5224609375
2020-10-31,106461.84760685268,0.0,13780.9951171875
2020-11-01,106461.84760685268,0.0,13737.109375
2020-11-02,106461.84760685268,0.0,13550.4892578125
2020-11-03,106461.84760685268,0.0,13950.30078125
2020-11-04,106461.84760685268,1.5064957462534454,14133.70703125
2020-11-05,108788.76689718597,1.3965317566445092,15579.8486328125
2020-11-06,108769.26045801089,1.3965317566445092,15565.880859375
2020-11-07,107746.82191807643,1.3965317566445092,14833.75390625
2020-11-08,108648.72094696495,1.3965317566445092,15479.5673828125
2020-11-09,108443.07891819796,1.3965317566445092,15332.3154296875
2020-11-10,108385.2442285456,1.3965317566445092,15290.90234375
2020-11-11,108958.43323141338,1.3965317566445092,15701.33984375
2020-11-12,109761.44444668615,1.3965317566445092,16276.34375
2020-11-13,109819.35141776732,1.3965317566445092,16317.80859375
2020-11-14,109470.67944318993,1.3965317566445092,16068.138671875
2020-11-15,109313.49870293916,1.3965317566445092,15955.587890625
2020-11-16,110375.59383508036,1.3965317566445092,16716.111328125
2020-11-17,111292.9194938178,1.2614378826649888,17645.40625
2020-11-18,111492.98304925929,1.2614378826649888,17804.005859375
2020-11-19,111509.48768280611,1.2614378826649888,17817.08984375
2020-11-20,112523.9670712432,1.2614378826649888,18621.314453125
2020-11-21,112550.35378945284,1.2614378826649888,18642.232421875
2020-11-22,112206.95196335594,1.2614378826649888,18370.001953125
2020-11-23,112199.53362455769,1.2614378826649888,18364.12109375
2020-11-24,113137.21559064995,1.2614378826649888,19107.46484375
2020-11-25,112663.74276537841,1.2614378826649888,18732.12109375
2020-11-26,110668.7812176896,1.2614378826649888,17150.623046875
2020-11-27,110615.52242333497,1.2614378826649888,17108.40234375
2020-11-28,111383.75287635313,1.2614378826649888,17717.4140625
2020-11-29,111964.10299723015,1.2614378826649888,18177.484375
2020-11-30,113791.10852558468,1.2614378826649888,19625.8359375
2020-12-01,112753.14963905816,1.2614378826649888,18802.998046875
2020-12-02,113255.32017616033,1.2614378826649888,19201.091796875
2020-12-03,113563.49782763132,1.2614378826649888,19445.3984375
2020-12-04,112622.92835138578,1.2614378826649888,18699.765625
2020-12-05,113196.20752163146,1.2614378826649888,19154.23046875
2020-12-06,113437.00418745205,1.2614378826649888,19345.12109375
2020-12-07,113243.3857911923,1.2614378826649888,19191.630859375
2020-12-08,112145.32136055347,1.2614378826649888,18321.14453125
2020-12-09,112438.94812894826,1.2614378826649888,18553.916015625
2020-12-10,112074.4886669468,1.2614378826649888,18264.9921875
2020-12-11,111814.52159455391,1.2614378826649888,18058.904296875
2020-12-12,112753.97992141452,1.2614378826649888,18803.65625
2020-12-13,113181.26243921691,1.2614378826649888,19142.3828125
2020-12-14,113312.78212095992,1.2614378826649888,19246.64453125
2020-12-15,113527.77104884904,1.2614378826649888,19417.076171875
2020-12-16,114344.92542336402,1.0731273450684178,21310.59765625
2020-12-17,116728.89533660251,1.0237059028720195,22805.162109375
2020-12-18,117069.58346142297,1.0237059028720195,23137.9609375
2020-12-19,117818.80422023624,1.0237059028720195,23869.83203125
2020-12-20,117416.96166427273,1.0237059028720195,23477.294921875
2020-12-21,116726.76594834751,1.0237059028720195,22803.08203125
2020-12-22,117729.94374867112,1.0237059028720195,23783.029296875
2020-12-23,117175.41905626032,1.0237059028720195,23241.345703125
2020-12-24,117681.74759478688,1.0237059028720195,23735.94921875
2020-12-25,118632.60842508207,1.0237059028720195,24664.791015625
2020-12-26,119390.82045796442,0.9032087821643714,26437.037109375
2020-12-27,119242.02386742145,0.9032087821643714,26272.294921875
2020-12-28,119975.89335148757,0.9032087821643714,27084.80859375
2020-12-29,120226.65021779526,0.9032087821643714,27362.4375
2020-12-30,121562.05851486251,0.9032087821643714,28840.953125
2020-12-31,121707.2652033123,0.9032087821643714,29001.720703125
2021-01-01,122043.64873188069,0.9032087821643714,29374.15234375
2021-01-02,122879.99889520906,0.7649576709030576,32127.267578125
2021-01-03,123380.85941240669,0.7649576709030576,32782.0234375
2021-01-04,120433.36609238145,0.0,31971.9140625
2021-01-05,120433.36609238145,0.0,33992.4296875
2021-01-06,120433.36609238145,0.5318690365489468,36824.36328125
2021-01-07,121787.86616417085,0.5318690365489468,39371.04296875
2021-01-08,122546.61266423612,0.5318690365489468,40797.609375
2021-01-09,122257.77453557526,0.5318690365489468,40254.546875
2021-01-10,121248.2310086429,0.5318690365489468,38356.44140625
2021-01-11,118024.69877053381,0.0,35566.65625
2021-01-12,118024.69877053381,0.0,33922.9609375
2021-01-13,118024.69877053381,0.0,37316.359375
2021-01-14,118024.69877053381,0.0,39187.328125
2021-01-15,118024.69877053381,0.0,36825.3671875
2021-01-16,118024.69877053381,0.0,36178.140625
2021-01-17,118024.69877053381,0.0,35791.27734375
2021-01-18,118024.69877053381,0.0,36630.07421875
2021-01-19,118024.69877053381,0.0,36069.8046875
2021-01-20,118024.69877053381,0.0,35547.75
2021-01-21,118024.69877053381,0.0,30825.69921875
2021-01-22,118024.69877053381,0.0,33005.76171875
2021-01-23,118024.69877053381,0.0,32067.642578125
2021-01-24,118024.69877053381,0.0,32289.37890625
2021-01-25,118024.69877053381,0.0,32366.392578125
2021-01-26,118024.69877053381,0.0,32569.849609375
2021-01-27,118024.69877053381,0.0,30432.546875
2021-01-28,118024.69877053381,0.0,33466.09765625
2021-01-29,118024.69877053381,0.0,34316.38671875
2021-01-30,118024.69877053381,0.0,34269.5234375
2021-01-31,118024.69877053381,0.0,33114.359375
2021-02-01,118024.69877053381,0.0,33537.17578125
2021-02-02,118024.69877053381,0.0,35510.2890625
2021-02-03,118024.69877053381,0.0,37472.08984375
2021-02-04,118024.69877053381,0.0,36926.06640625
2021-02-05,118024.69877053381,0.0,38144.30859375
2021-02-06,118024.69877053381,0.4483206864593048,39266.01171875
2021-02-07,117862.15099914404,0.4483206864593048,38903.44140625
2021-02-08,121131.76427300785,0.4483206864593048,46196.46484375
2021-02-09,121565.43973364982,0.38963438766324837,46481.10546875
2021-02-10,120956.4716259187,0.38963438766324837,44918.18359375
2021-02-11,122121.9259157739,0.38963438766324837,47909.33203125
2021-02-12,121964.32641601075,0.38963438766324837,47504.8515625
2021-02-13,121808.731402531,0.38963438766324837,47105.515625
2021-02-14,122436.73375890321,0.38963438766324837,48717.2890625
2021-02-15,122135.84621307689,0.38963438766324837,47945.05859375
2021-02-16,122624.76431314659,0.38963438766324837,49199.87109375
2021-02-17,123773.84939269195,0.38963438766324837,52149.0078125
2021-02-18,123591.02867637423,0.38963438766324837,51679.796875
2021-02-19,125212.40292565932,0.38517733341707283,55888.1328125
2021-02-20,125293.82429830723,0.38517733341707283,56099.51953125
2021-02-21,125848.6436597143,0.38517733341707283,57539.9453125
2021-02-22,122708.15486714614,0.0,54207.3203125
2021-02-23,122708.15486714614,0.0,48824.42578125
2021-02-24,122708.15486714614,0.0,49705.33203125
2021-02-25,122708.15486714614,0.0,47093.8515625
2021-02-26,122708.15486714614,0.0,46339.76171875
2021-02-27,122708.15486714614,0.0,46188.453125
2021-02-28,122708.15486714614,0.0,45137.76953125
2021-03-01,122708.15486714614,0.0,49631.2421875
2021-03-02,122708.15486714614,0.0,48378.98828125
2021-03-03,122708.15486714614,0.0,50538.2421875
2021-03-04,122708.15486714614,0.0,48561.16796875
2021-03-05,122708.15486714614,0.0,48927.3046875
2021-03-06,122708.15486714614,0.0,48912.3828125
2021-03-07,122708.15486714614,0.0,51206.69140625
2021-03-08,122708.15486714614,0.0,52246.5234375
2021-03-09,122708.15486714614,0.0,54824.1171875
2021-03-10,122708.15486714614,0.0,56008.55078125
2021-03-11,122708.15486714614,0.0,57805.12109375
2021-03-12,122708.15486714614,0.0,57332.08984375
2021-03-13,122708.15486714614,0.3585938232035934,61243.0859375
2021-03-14,122012.20690097816,0.3585938232035934,59302.31640625
2021-03-15,120794.7388484883,0.3585938232035934,55907.19921875
2021-03-16,120253.99176980321,0.0,56804.90234375
2021-03-17,120253.99176980321,0.0,58870.89453125
2021-03-18,120253.99176980321,0.0,57858.921875
2021-03-19,120253.99176980321,0.0,58346.65234375
2021-03-20,120253.99176980321,0.0,58313.64453125
2021-03-21,120253.99176980321,0.0,57523.421875
2021-03-22,120253.99176980321,0.0,54529.14453125
2021-03-23,120253.99176980321,0.0,54738.9453125
2021-03-24,120253.99176980321,0.0,52774.265625
2021-03-25,120253.99176980321,0.0,51704.16015625
2021-03-26,120253.99176980321,0.0,55137.3125
2021-03-27,120253.99176980321,0.0,55973.51171875
2021-03-28,120253.99176980321,0.0,55950.74609375
2021-03-29,120253.99176980321,0.0,57750.19921875
2021-03-30,120253.99176980321,0.0,58917.69140625
2021-03-31,120253.99176980321,0.0,58918.83203125
2021-04-01,120253.99176980321,0.0,59095.80859375
2021-04-02,120253.99176980321,0.0,59384.3125
2021-04-03,120253.99176980321,0.0,57603.890625
2021-04-04,120253.99176980321,0.0,58758.5546875
2021-04-05,120253.99176980321,0.0,59057.87890625
2021-04-06,120253.99176980321,0.0,58192.359375
2021-04-07,120253.99176980321,0.0,56048.9375
2021-04-08,120253.99176980321,0.0,58323.953125
2021-04-09,120253.99176980321,0.0,58245.00390625
2021-04-10,120253.99176980321,0.0,59793.234375
2021-04-11,120253.99176980321,0.0,60204.96484375
2021-04-12,120253.99176980321,0.0,59893.453125
2021-04-13,120253.99176980321,0.37873211126325396,63503.45703125
2021-04-14,120104.86156272638,0.37873211126325396,63109.6953125
2021-04-15,120182.24274663115,0.37873211126325396,63314.01171875
2021-04-16,119522.78581385018,0.37873211126325396,61572.7890625
2021-04-17,119186.10480231563,0.37873211126325396,60683.8203125
2021-04-18,118633.38840051994,0.0,56216.18359375
2021-04-19,118633.38840051994,0.0,55724.265625
2021-04-20,118633.38840051994,0.0,56473.03125
2021-04-21,118633.38840051994,0.0,53906.08984375
2021-04-22,118633.38840051994,0.0,51762.2734375
2021-04-23,118633.38840051994,0.0,51093.65234375
2021-04-24,118633.38840051994,0.0,50050.8671875
2021-04-25,118633.38840051994,0.0,49004.25390625
2021-04-26,118633.38840051994,0.0,54021.75390625
2021-04-27,118633.38840051994,0.0,55033.1171875
2021-04-28,118633.38840051994,0.0,54824.703125
2021-04-29,118633.38840051994,0.0,53555.109375
2021-04-30,118633.38840051994,0.0,57750.17578125
2021-05-01,118633.38840051994,0.0,57828.05078125
2021-05-02,118633.38840051994,0.0,56631.078125
2021-05-03,118633.38840051994,0.0,57200.29296875
2021-05-04,118633.38840051994,0.0,53333.5390625
2021-05-05,118633.38840051994,0.0,57424.0078125
2021-05-06,118633.38840051994,0.0,56396.515625
2021-05-07,118633.38840051994,0.0,57356.40234375
2021-05-08,118633.38840051994,0.0,58803.77734375
2021-05-09,118633.38840051994,0.0,58232.31640625
2021-05-10,118633.38840051994,0.0,55859.796875
2021-05-11,118633.38840051994,0.0,56704.57421875
2021-05-12,118633.38840051994,0.0,49150.53515625
2021-05-13,118633.38840051994,0.0,49716.19140625
2021-05-14,118633.38840051994,0.0,49880.53515625
2021-05-15,118633.38840051994,-0.3194678277198294,46760.1875
2021-05-16,118730.54780154643,-0.3194678277198294,46456.05859375
2021-05-17,119662.92963180118,-0.3194678277198294,43537.51171875
2021-05-18,119863.59036940288,-0.3194678277198294,42909.40234375
2021-05-19,122192.39005253553,0.0,37002.44140625
2021-05-20,122192.39005253553,0.0,40782.73828125
2021-05-21,122192.39005253553,0.0,37304.69140625
2021-05-22,122192.39005253553,0.0,37536.6328125
2021-05-23,122192.39005253553,0.0,34770.58203125
2021-05-24,122192.39005253553,0.0,38705.98046875
2021-05-25,122192.39005253553,0.0,38402.22265625
2021-05-26,122192.39005253553,0.0,39294.19921875
2021-05-27,122192.39005253553,0.0,38436.96875
2021-05-28,122192.39005253553,0.0,35697.60546875
2021-05-29,122192.39005253553,0.0,34616.06640625
2021-05-30,122192.39005253553,0.0,35678.12890625
2021-05-31,122192.39005253553,0.0,37332.85546875
2021-06-01,122192.39005253553,0.0,36684.92578125
2021-06-02,122192.39005253553,0.0,37575.1796875
2021-06-03,122192.39005253553,0.0,39208.765625
2021-06-04,122192.39005253553,0.0,36894.40625
2021-06-05,122192.39005253553,0.0,35551.95703125
2021-06-06,122192.39005253553,0.0,35862.37890625
2021-06-07,122192.39005253553,0.0,33560.70703125
2021-06-08,122192.39005253553,0.0,33472.6328125
2021-06-09,122192.39005253553,0.0,37345.12109375
2021-06-10,122192.39005253553,0.0,36702.59765625
2021-06-11,122192.39005253553,0.0,37334.3984375
2021-06-12,122192.39005253553,0.0,35552.515625
2021-06-13,122192.39005253553,0.0,39097.859375
2021-06-14,122192.39005253553,0.0,40218.4765625
2021-06-15,122192.39005253553,0.0,40406.26953125
2021-06-16,122192.39005253553,0.0,38347.0625
2021-06-17,122192.39005253553,0.0,38053.50390625
2021-06-18,122192.39005253553,0.0,35787.24609375
2021-06-19,122192.39005253553,0.0,35615.87109375
2021-06-20,122192.39005253553,0.0,35698.296875
2021-06-21,122192.39005253553,0.0,31676.693359375
2021-06-22,122192.39005253553,0.0,32505.66015625
2021-06-23,122192.39005253553,0.0,33723.02734375
2021-06-24,122192.39005253553,0.0,34662.4375
2021-06-25,122192.39005253553,0.0,31637.779296875
2021-06-26,122192.39005253553,0.0,32186.27734375
2021-06-27,122192.39005253553,0.0,34649.64453125
2021-06-28,122192.39005253553,0.0,34434.3359375
2021-06-29,122192.39005253553,0.0,35867.77734375
2021-06-30,122192.39005253553,0.0,35040.8359375
2021-07-01,122192.39005253553,0.0,33572.1171875
2021-07-02,122192.39005253553,0.0,33897.046875
2021-07-03,122192.39005253553,0.0,34668.546875
2021-07-04,122192.39005253553,0.0,35287.78125
2021-07-05,122192.39005253553,0.0,33746.00390625
2021-07-06,122192.39005253553,0.0,34235.1953125
2021-07-07,122192.39005253553,0.0,33855.328125
2021-07-08,122192.39005253553,0.0,32877.37109375
2021-07-09,122192.39005253553,0.0,33798.01171875
2021-07-10,122192.39005253553,0.0,33520.51953125
2021-07-11,122192.39005253553,0.0,34240.1875
2021-07-12,122192.39005253553,0.0,33155.84765625
2021-07-13,122192.39005253553,0.0,32702.025390625
2021-07-14,122192.39005253553,0.0,32822.34765625
2021-07-15,122192.39005253553,0.0,31780.73046875
2021-07-16,122192.39005253553,0.0,31421.5390625
2021-07-17,122192.39005253553,0.0,31533.068359375
2021-07-18,122192.39005253553,0.0,31796.810546875
2021-07-19,122192.39005253553,-0.792997962534351,30817.83203125
2021-07-20,122993.70210308333,-0.792997962534351,29807.34765625
2021-07-21,121167.15365349295,-0.792997962534351,32110.693359375
2021-07-22,121006.6412631663,-0.792997962534351,32313.10546875
2021-07-23,120025.44368735781,0.0,33581.55078125
2021-07-24,120025.44368735781,0.0,34292.4453125
