date,equity,position,daily_return
2019-03-18,103873.99952253303,0.7148622939389933,0.002494476083992358
2019-03-19,103982.2455440713,0.7351019204645938,0.0010420896666713468
2019-03-20,104241.77369830456,0.9316341602450036,0.0024958891094853013
2019-03-21,104527.92244524987,0.9245500076585099,0.002745048715052438
2019-03-22,103954.64939856007,1.0223367653442572,-0.005484401041167533
2019-03-25,104008.02787214772,1.0152940011773435,0.0005134784629305117
2019-03-26,104272.32602144801,1.0414239091945545,0.002541132205921383
2019-03-27,104320.89558117918,1.0337414625625556,0.0004657953033595754
2019-03-28,104102.5241699357,1.0862411854881147,-0.0020932662629755427
2019-03-29,104518.47822167125,1.1008010177144587,0.003995619271023122
2019-04-01,104894.08190286219,1.1311672823919146,0.003593658150995447
2019-04-02,107250.88246609403,1.1882315617910386,0.022468384492981875
2019-04-03,107304.05635101034,0.753132443508462,0.0004957897193350909
2019-04-04,107417.73076649552,0.7668967345368103,0.0010593673655106255
2019-04-05,107793.57352700218,0.7886557309859747,0.0034988894088971924
2019-04-08,108293.56277323689,0.7858256796202044,0.004638395684223742
2019-04-09,108130.32143053615,0.7806396250726132,-0.0015073965480529757
2019-04-10,108553.35382969807,0.7669057251376816,0.003912245830450879
2019-04-11,107763.36633896806,0.7644475494640994,-0.007277412100683308
2019-04-12,107912.58076644626,0.6952365494899143,0.0013846489075781442
2019-04-15,107852.63295175787,0.7028057903059989,-0.0005555220184950736
2019-04-16,107858.08378536522,0.6997424460471765,5.053964338343166e-05
2019-04-17,107765.46953336625,0.6980043422761942,-0.0008586676932186203
2019-04-18,107983.34626312833,0.6935587398905924,0.00202176755416643
2019-04-22,108090.4168019106,0.6936517028880266,0.0009915467753829894
2019-04-23,108645.83464294238,0.7265810759026012,0.005138455910015241
2019-04-24,108593.89639097302,0.7109134112085588,-0.0004780510190754076
2019-04-25,108212.97946861853,0.705831492457292,-0.0035077194484584447
2019-04-26,108640.18569635657,0.6782117664509638,0.003947827976235815
2019-04-29,108474.30591450128,0.6784662195572527,-0.0015268731435981596
2019-04-30,108761.09846103826,0.6696261744592185,0.0026438753778523765
2019-05-01,108510.30680006079,0.6682073104670995,-0.00230589488821057
2019-05-02,108414.64938703431,0.9169254093014099,-0.0008815514014049609
2019-05-03,109532.00818430749,0.912782032581659,0.010306345162674934
2019-05-06,109412.984333213,0.7923987377272357,-0.001086658165658878
2019-05-07,109081.19396105249,0.7974235491179145,-0.0030324588455611944
2019-05-08,109129.6634844932,0.8042673242867878,0.0004443435360455452
2019-05-09,109415.5593299799,0.809972382953873,0.0026197812433216327
2019-05-10,109941.60782441428,0.8236741525346684,0.004807803365953807
2019-05-13,111504.7270857704,0.9246983677917763,0.014217722409995514
2019-05-14,111942.83703982709,0.7310303689978264,0.003929070681637396
2019-05-15,112450.65819148402,0.7289491063370644,0.004536432746261915
2019-05-16,112265.80791483597,0.7221696513098531,-0.0016438345459328669
2019-05-17,111358.93274432285,0.7160852621371596,-0.0080779285105316
2019-05-20,111722.25731323444,0.6191622344101202,0.003262644136018774
2019-05-21,111925.11107806895,0.6141946917932632,0.0018156969767068965
2019-05-22,111632.67999418628,0.6256403879985742,-0.002612738831044789
2019-05-23,111717.67679033995,0.6131314273072772,0.0007613970761794955
2019-05-24,111915.99157676265,0.6329715925368866,0.0017751424136295362
2019-05-28,112291.1536117585,0.6401675433233266,0.0033521754104151764
2019-05-29,112068.78675432556,0.6432371083567624,-0.0019802704868610624
2019-05-30,112117.19458145928,0.6332053313431614,0.0004319474541992601
2019-05-31,112326.81427509275,0.646105284827377,0.0018696480447625095
2019-06-03,112304.44952683547,0.6503094027799357,-0.00019910426910625935
2019-06-04,112437.36933718466,0.6977239599343785,0.001183566732299655
2019-06-05,112839.33456375464,0.7034903746743453,0.0035750145075392576
2019-06-06,113193.08669067545,0.71885707893292,0.0031350072054964974
2019-06-07,114039.8049798643,0.7178455233419337,0.007480300378261525
2019-06-10,113818.38504350411,0.6791919456930721,-0.00194160220108483
2019-06-11,113724.71155179813,0.66927284716346,-0.0008230084416518299
2019-06-12,114039.55462394984,0.7916747719618207,0.002768466658262868
2019-06-13,114512.87865856438,0.802288520360892,0.00415052510662067
2019-06-14,115023.25629269515,0.811155661740544,0.004456945280823226
2019-06-17,115723.61250812432,0.8094879106314888,0.006088822712921655
2019-06-18,116244.09505040076,1.0175041527976587,0.004497634760925769
2019-06-19,116842.31333730386,1.0249411047317263,0.005146225162179074
2019-06-20,118537.66725704123,1.0140962842703107,0.014509759960359508
2019-06-21,119139.92343217199,0.9007909890931505,0.005080715599243128
2019-06-24,120577.32141112941,0.9042213569084939,0.012064788507067955
2019-06-25,120942.70915024841,0.8080745193605461,0.0030303189260040084
2019-06-26,121560.40903440361,0.8085502290370162,0.005107375950937373
2019-06-27,120348.99968464047,0.8676474001408532,-0.009965492543055525
2019-06-28,121471.71841152999,0.6723265560725462,0.009328857986617834
2019-07-01,120229.9809856605,0.6283868247629109,-0.010222440598581599
2019-07-02,120853.6801939675,0.4991767031020515,0.005187551417656796
2019-07-03,121808.09286201974,0.4916860716732542,0.00789725779571151
2019-07-05,121007.41725564409,0.4653188786502818,-0.006573254597152559
2019-07-08,121403.65985465696,0.41216647500359044,0.003274531495666499
2019-07-09,121594.47837323796,0.4155813545699041,0.0015717690785389416
2019-07-10,121702.35945920213,0.42194792634518663,0.0008872202702579438
2019-07-11,121174.60383255602,0.4255144224540567,-0.004336445316189784
2019-07-12,121558.89470013256,0.39956639951150946,0.003171381258300243
2019-07-15,121239.45754025049,0.39773934734330524,-0.002627838634680522
2019-07-16,120428.87424692244,0.3868537879078129,-0.006685804355887548
2019-07-17,120667.00447625662,0.3526046179848347,0.0019773516179013907
2019-07-18,121325.69875433849,0.35202340917831904,0.005458777077800788
2019-07-19,120989.34017297944,0.3392761488422947,-0.0027723605535551893
2019-07-22,120973.7896349192,0.34289064650489953,-0.0001285281665145336
2019-07-23,120825.26272458435,0.34412724779586373,-0.0012277610776936518
2019-07-24,120970.06590518895,0.3553264592438306,0.0011984511958785696
2019-07-25,120802.2941861013,0.3555330616606998,-0.0013868862336501074
2019-07-26,120952.06589115557,0.3576186926410624,0.0012398084495277852
2019-07-29,120839.55503101482,0.36845656560295303,-0.0009302103218475803
2019-07-30,120893.94768405442,0.3866711150340769,0.00045012291733159665
2019-07-31,120790.75660689772,0.4186239214846711,-0.0008535669413856435
2019-08-01,121274.40207646675,0.43259088321350225,0.004003994040231245
2019-08-02,121184.05054460005,0.4614721815949462,-0.0007450173352306906
2019-08-05,121523.84396890365,0.5011786287421158,0.0028039450965417897
2019-08-06,121966.9535495934,0.5085705630156651,0.003646276864013136
2019-08-07,122483.67699095955,0.5000629254466157,0.004236585618710463
2019-08-08,123125.718583449,0.4863223674959702,0.005241854329184019
2019-08-09,122810.69145765917,0.49353722653275484,-0.0025585810130831135
2019-08-12,122619.23657288599,0.4940743244500917,-0.0015589431384251911
2019-08-13,122649.81514253272,0.5034179579773749,0.00024937824195772563
2019-08-14,121506.257297612,0.6154252769043823,-0.00932376329790448
2019-08-15,121991.23675826949,0.5271001724315394,0.00399139494083504
2019-08-16,122279.9120933053,0.5802309245442311,0.0023663612461592896
2019-08-19,122644.99431217433,0.6079842747517126,0.0029856270962186704
2019-08-20,122579.70584432682,0.6039104738940732,-0.0005323369960074984
2019-08-21,122264.36908628633,0.6122579088229768,-0.0025725037914592496
2019-08-22,122110.92442587315,0.6009292148942277,-0.0012550235326932086
2019-08-23,122068.02054962645,0.6071917097324502,-0.0003513516620107195
2019-08-26,122359.64336621894,0.6079916092668423,0.0023890189689275724
2019-08-27,122494.59238741633,0.6110209802048957,0.0011028883174618326
2019-08-28,122375.41956784374,0.61099828744423,-0.0009728822901477964
2019-08-29,122422.43980414906,0.6122352706351485,0.0003842294185496421
2019-08-30,122428.79919007256,0.6409581497272048,5.1946243953962825e-05
2019-09-03,123378.20293674713,0.6440370485858924,0.00775474196394438
2019-09-04,123881.64030671361,0.6010374764220988,0.004080440126239956
2019-09-05,123572.94406847846,0.6027292200957917,-0.002491864310731192
2019-09-06,123362.57318194034,0.6136637909413436,-0.0017024024807690895
2019-09-09,123024.64388919799,0.6590153555234147,-0.0027393178013882824
2019-09-10,122396.14415410178,0.6643066460466307,-0.005108730374885462
2019-09-11,122797.65120148759,0.63894468270732,0.0032803896737162797
2019-09-12,123044.96064181301,0.6270497446080452,0.002013959044865163
2019-09-13,122387.99025362438,0.7788768796131627,-0.005339270984864637
2019-09-16,122609.2361287263,0.7693892330655471,0.0018077417125932657
2019-09-17,122829.06892302129,0.777865272171129,0.001792954603062551
2019-09-18,122723.3965305678,0.7935866481409178,-0.0008603207154464981
2019-09-19,122944.72219175304,0.7931603064086297,0.0018034512362124081
2019-09-20,123205.01101509974,0.8088728246437212,0.0021171207572516946
2019-09-23,122897.39693977433,0.8119441789876015,-0.0024967659415062434
2019-09-24,121783.45004714916,0.8000065464182226,-0.009064039762950124
2019-09-25,121221.58691195986,0.7067563958583759,-0.004613624716427111
2019-09-26,120872.87864336601,0.6862248047823246,-0.0028766185749333644
2019-09-27,120730.37254286489,0.6794024310116612,-0.0011789749867841084
2019-09-30,120635.61393408029,0.6800166578327661,-0.0007848779622622195
2019-10-01,120410.89492881269,0.6804921535367723,-0.0018627915748860072
2019-10-02,120042.93639676052,0.8124979313804283,-0.0030558574643075754
2019-10-03,120576.39891561467,0.8946958939594818,0.004443930937268824
2019-10-04,121263.92977744565,0.8430032469162951,0.005702035124735557
2019-10-07,120768.22778454713,0.7783032867246223,-0.004087794233687394
2019-10-08,120363.2181286511,0.7718329385201198,-0.0033536109896269606
2019-10-09,121130.6268996141,0.8006427593342066,0.006375774783146433
2019-10-10,120936.38770560845,0.7628443146216833,-0.0016035514632201848
2019-10-11,120734.98889362856,0.777763623961388,-0.0016653284904635246
2019-10-14,120980.64298102543,0.8068575829869402,0.0020346553194559745
2019-10-15,120822.29515123682,0.8057137547017288,-0.001308869137135005
2019-10-16,120735.43164166804,0.8168420786588523,-0.0007189360991698806
2019-10-17,120930.1742446573,0.8167558770990064,0.0016129697831141591
2019-10-18,120546.95067293363,0.8187547911367253,-0.003168965678891384
2019-10-21,120926.64163453273,0.8286137331885488,0.003149735098893404
2019-10-22,120767.65942967663,0.8049089607114379,-0.0013146995790769803
2019-10-23,120220.87164213826,0.9334785542109189,-0.004527601098841819
2019-10-24,120453.17803798056,0.9598585924411274,0.0019323299912000348
2019-10-25,122465.16744344641,0.9728582266216557,0.016703497892197126
2019-10-28,122925.0500067768,0.6887413210811143,0.003755211158656669
2019-10-29,123015.8675717108,0.6783057884608175,0.0007388043765609617
2019-10-30,123281.35132405834,0.6867832522516194,0.002158126082334672
2019-10-31,123615.04662321106,0.7007487225000231,0.002706778402157323
2019-11-01,124009.74504731141,0.7048932962778875,0.003192964245715349
2019-11-04,124036.29552379657,0.717474865428258,0.00021409991992985924
2019-11-05,123326.60599695871,0.7493656195141668,-0.005721627881910528
2019-11-06,123550.75652375644,0.7136919044720037,0.0018175358430220965
2019-11-07,122919.50690307486,0.7440850051338828,-0.005109233147918525
2019-11-08,122366.97501730661,0.706941310490167,-0.0044950707962401314
2019-11-11,122206.8614880391,0.6805573874007601,-0.0013084701100510997
2019-11-12,122469.4303383586,0.6788938618181624,0.0021485606219025003
2019-11-13,122661.31218672653,0.6781304815426479,0.001566773421235098
2019-11-14,122870.40137211527,0.6785561217987187,0.0017046058097801222
2019-11-15,122861.81362198765,0.6777418105413654,-6.989274904068117e-05
2019-11-18,122803.07407449895,0.691174574567146,-0.00047809441971470996
2019-11-19,122825.67425161065,0.694150159310052,0.00018403592322131866
2019-11-20,122666.68037220913,0.698002454932595,-0.0012944677924243877
2019-11-21,121954.32149080581,0.7152229814361412,-0.0058072728408545375
2019-11-22,121644.8960867394,0.6667425141399751,-0.0025372237759507237
2019-11-25,121717.09556657082,0.8999998233316425,0.0005935265856114532
2019-11-26,122223.84346968145,0.9500282787796223,0.004163325626131781
2019-11-27,122716.35888218302,0.9174325341229537,0.004029618104946461
2019-11-29,123012.23162785188,0.9027844094163213,0.0024110293718292413
2019-12-02,121659.32178760046,0.9150443519531007,-0.010998173290151946
2019-12-03,121984.36308611107,0.8053497174164597,0.00267173360606177
2019-12-04,121953.59750436578,0.7882416475725266,-0.00025220922556746774
2019-12-05,122236.9665040796,0.8311406291203737,0.0023235804889123516
2019-12-06,122415.21715352642,0.8293259178928443,0.0014582384899159886
2019-12-09,122092.34495883502,0.8679344659385718,-0.0026375168234720465
2019-12-10,121939.4762377486,0.9057166687663314,-0.001252074576321406
2019-12-11,122351.07169196632,0.9079187536527697,0.0033754077589706884
2019-12-12,122386.38678756518,0.9025051429002462,0.000288637403093325
2019-12-13,122824.13040640972,0.9106609139359935,0.0035767345563063402
2019-12-16,122473.06384369558,0.8975143513567471,-0.002858286572455332
2019-12-17,121993.42733746534,0.8861567155328984,-0.003916261185744207
2019-12-18,122854.85755300158,0.8662810438664841,0.007061283827638553
2019-12-19,123031.47752999693,0.791933174702811,0.001437631205743297
2019-12-20,123294.88720975636,0.7919920936883953,0.0021409941995958683
2019-12-23,123629.26296651996,0.8605795502242497,0.002712000183712073
2019-12-24,123914.72853703708,0.8795323034941405,0.002309045315545063
2019-12-26,124328.51019086798,0.8764766458244215,0.0033392451302286076
2019-12-27,124404.78055469909,0.8808290474091988,0.0006134583589397021
2019-12-30,124123.05553608632,0.8960784165656837,-0.0022645835421805723
2019-12-31,123955.50126401214,0.8872126762667154,-0.0013499045068662845
2020-01-02,124748.57063252907,1.2,0.006398016711075715
2020-01-03,125932.37211951427,1.1726556550820173,0.009489499406548788
2020-01-06,127181.80456337401,1.0663636024053544,0.009921455641874159
2020-01-07,127669.39706086526,0.9609037644023724,0.0038338227639179994
2020-01-08,127444.62050269166,0.9547504455642869,-0.0017606142376190713
2020-01-09,127403.98815087069,0.9726711504250539,-0.0003188235930297325
2020-01-10,128103.41154513073,0.9836499249495256,0.0054898076929254065
2020-01-13,128137.1023918944,0.9682581719694199,0.00026299726414244154
2020-01-14,129178.01391965993,0.9679380638550497,0.008123420214248443
2020-01-15,129598.2780007306,0.916205912297214,0.0032533715941170044
2020-01-16,129824.95302294864,0.9677735103176041,0.0017490589050632277
2020-01-17,130202.50183181748,1.0719395284247852,0.0029081374579978587
2020-01-21,130091.98129433703,1.1370304394979318,-0.0008488357437494795
2020-01-22,130097.06613280486,1.1066286233001106,3.9086486478595e-05
2020-01-23,129986.92659410302,1.0894958369745185,-0.0008465950999187821
2020-01-24,129917.02713645918,1.065355738036005,-0.0005377422135851853
2020-01-27,130315.64791823676,1.0478867049959848,0.00306827203919073
2020-01-28,131129.06343358385,1.0521162779574942,0.006241886744540752
2020-01-29,131453.97816022515,1.0311588970863315,0.002477823894516367
2020-01-30,131964.72269070224,1.0888210552524782,0.003885348603558797
2020-01-31,130970.6095022202,1.1361391932390963,-0.007533173777146641
2020-02-03,131076.21238101402,0.9673249384982838,0.0008063097453328271
2020-02-04,131037.3050769217,1.0270827935884121,-0.00029682963358163423
2020-02-05,132284.2124607595,1.1505200318413222,0.009515667184286623
2020-02-06,132981.41922796913,1.056006066567216,0.005270521358823952
2020-02-07,133157.56112872055,1.0667186528736052,0.0013245602413782154
2020-02-10,133900.38612696424,1.0787269242247817,0.005578541631035297
2020-02-11,134265.10839926507,1.0848559036685614,0.0027238328644923026
2020-02-12,134694.18772075954,1.0936291474977649,0.003195761926609452
2020-02-13,134801.85666917646,1.2,0.0007993585338673313
2020-02-14,135383.19148126215,1.2,0.00431251339150596
2020-02-18,135687.96543602642,1.1946102959253728,0.0022511949336520274
2020-02-19,135476.70484487867,1.1965808232821886,-0.0015569589422973669
2020-02-20,135541.91134258278,1.1865206514301634,0.0004813115124019175
2020-02-21,135850.92370794434,1.190325109543763,0.002279828890567443
2020-02-24,134190.44690330685,1.2,-0.012222786266858321
2020-02-25,131640.58126628248,0.9179564046497188,-0.019001841754515615
2020-02-26,131098.81660147023,0.5872827424155169,-0.0041154836874836495
2020-02-27,129679.08528639498,0.58181523625313,-0.010829474680851702
2020-02-28,129104.45206344854,0.4948622486470535,-0.004431194295343598
2020-03-02,130489.30431898855,0.48913551859471643,0.010726603408373699
2020-03-03,130355.32973002037,0.40647449652179757,-0.0010267093511408575
2020-03-04,131261.33970625073,0.40628640888088297,0.0069503101875986574
2020-03-05,131214.73601141808,0.3734462210784631,-0.00035504509505189383
2020-03-06,131340.15407916057,0.38021608783589683,0.0009558230390494904
2020-03-09,129183.07606337965,0.38229436854318893,-0.01642359894355554
2020-03-10,129500.31191260616,0.3,0.0024557075035964754
2020-03-11,128354.22412074935,0.3,-0.008850077462595226
2020-03-12,124893.34415752126,0.3,-0.026963506553335247
2020-03-13,126320.45369595781,0.3,0.011426626038907319
2020-03-16,124404.99933036813,0.3,-0.0151634538156427
2020-03-17,125157.56031521643,0.3,0.0060492824958731225
2020-03-18,123728.02526612167,0.3,-0.011421883308482495
2020-03-19,124431.0517280604,0.3,0.0056820308933779075
2020-03-20,124368.11864971556,0.3,-0.0005057666673297844
2020-03-23,124791.58759886726,0.3,0.0034049638584983445
2020-03-24,126868.90870366215,0.3,0.016646323239930757
2020-03-25,126938.70079147,0.3,0.0005501118321342473
2020-03-26,128125.04764458037,0.3,0.00934582476197907
2020-03-27,127586.33363147566,0.3,-0.004204595611929848
2020-03-30,128110.84742770795,0.3,0.004111049994957224
2020-03-31,127471.69409726399,0.3,-0.00498906488620837
2020-04-01,126991.1581787176,0.3,-0.0037697460753894326
2020-04-02,127706.64673982488,0.3,0.005634160451551635
2020-04-03,127490.96506444865,0.3,-0.001688883710302263
2020-04-06,129220.9857917459,0.3,0.013569751601007133
2020-04-07,129058.80276777747,0.3,-0.0012550827017356106
2020-04-08,129584.91761913961,0.3,0.0040765514639773326
2020-04-09,130121.07661181825,0.3,0.004137510773085833
2020-04-13,129832.85466233034,0.3,-0.0022150289329971075
2020-04-14,130429.34504770274,0.3,0.004594294617674013
2020-04-15,130073.31957698683,0.3,-0.002729642402065943
2020-04-16,130507.57373976447,0.3,0.0033385337145995543
2020-04-17,130672.47296253688,0.3,0.0012635222466187098
2020-04-20,130375.51841401511,0.3,-0.0022725103595988166
2020-04-21,129856.74482836496,0.3,-0.003979072083170992
2020-04-22,130515.22476907252,0.3,0.005070818166417945
2020-04-23,130828.54488396208,0.3,0.0024006403501500885
2020-04-24,131109.90332372213,0.3,0.002150589078320935
2020-04-27,131290.26729264262,0.3,0.0013756700626583246
2020-04-28,131248.76847098116,0.3,-0.00031608452414030197
2020-04-29,132235.98138002947,0.3,0.007521692740809098
2020-04-30,131728.11223429188,0.3,-0.003840627493647414
2020-05-01,131478.20435133553,0.3,-0.001897149201621194
2020-05-04,131552.39238913707,0.3,0.0005642611120796606
2020-05-05,131756.23888830433,0.3,0.0015495461197261326
2020-05-06,131457.47225457622,0.3502185831301869,-0.0022675710558299087
2020-05-07,132367.85199176683,0.3471667085432253,0.006925279495924099
2020-05-08,132473.69228420407,0.3346723275117618,0.0007995921278818808
2020-05-11,131765.35439083102,0.34269252829213004,-0.005347008007094694
2020-05-12,131605.45708426952,0.3266200725168975,-0.0012135003719355934
2020-05-13,131657.94583699232,0.3363092300179558,0.00039883416604218134
2020-05-14,132318.16477818246,0.34490187353817287,0.0050146532136204
2020-05-15,132271.5778538965,0.3395105021989125,-0.00035208260607328475
2020-05-18,132809.13218673228,0.33913769257993903,0.00406401996224412
2020-05-19,132749.66762809915,0.3397983377213307,-0.00044774450110495286
2020-05-20,133069.78687265795,0.35955692332027644,0.0024114504411085072
2020-05-21,132508.91712333486,0.3754554338908864,-0.004214854194211907
2020-05-22,132731.00093856818,0.3608131598401569,0.001675991473287802
2020-05-26,132514.8418845374,0.3625357869684852,-0.0016285498677949051
2020-05-27,133028.4005980678,0.3599288191963197,0.0038754807101371797
2020-05-28,133177.45558748874,0.3538176155285496,0.001120474941823104
2020-05-29,133415.85097519463,0.4098263980551543,0.0017900581344961078
2020-06-01,133973.1017092005,0.43670988161890545,0.004176795560142735
2020-06-02,133681.68998200097,0.4396886262065753,-0.0021751510077902504
2020-06-03,133678.54583809187,0.43140833691849123,-2.3519630171689858e-05
2020-06-04,133709.97920131913,0.4320350274178905,0.00023514142101260668
2020-06-05,133911.36083690505,0.4432160175187804,0.0015061077474455657
2020-06-08,134599.0763741652,0.5059957246726828,0.0051356026326828215
2020-06-09,134700.64825499692,0.4900009514623262,0.0007546253924458819
2020-06-10,135074.11865577335,0.5794171438190244,0.0027725954226249204
2020-06-11,132659.3828765933,0.595051121388123,-0.017877116676465882
2020-06-12,132953.59721879318,0.3862159281642156,0.002217817811451585
2020-06-15,133141.4793151792,0.40358071793526,0.0014131403761633013
2020-06-16,133501.15649035267,0.40368342228474324,0.0027014659670564446
2020-06-17,133433.8845165816,0.41439416261674245,-0.0005039055506305316
2020-06-18,133479.56497129326,0.4144593217459947,0.0003423452361981441
2020-06-19,133436.8547415773,0.4187415721706974,-0.0003199757934870156
2020-06-22,133938.71641975493,0.44054629112800464,0.0037610424732325352
2020-06-23,134108.46324192648,0.4344408885437455,0.0012673469382787766
2020-06-24,133295.27723647412,0.4403240210093645,-0.006063644201077843
2020-06-25,133555.813489811,0.4197691048570608,0.001954579777606534
2020-06-26,133071.97958090017,0.41850538941383864,-0.0036227094595754528
2020-06-29,133426.1102317439,0.4095181974929526,0.0026611962334900344
2020-06-30,133732.02848003534,0.41581838684126643,0.002292791476571611
2020-07-01,133875.5623376309,0.4158042280554977,0.0010732945520001448
2020-07-02,133992.99443464974,0.41534590999536775,0.0008771735107463682
2020-07-06,134581.97125271708,0.41509071080608106,0.004395579190930135
2020-07-07,134488.36149976094,0.4040563421647441,-0.0006955593835102802
2020-07-08,134839.4896488485,0.41424159456394405,0.002610844129350192
2020-07-09,134727.71488417068,0.410202640400229,-0.0008289468090462315
2020-07-10,134894.02376210436,0.41159099760199525,0.0012344073235167155
2020-07-13,134597.00711852717,0.6581096836181659,-0.0022018517595782912
2020-07-14,135241.69945300624,0.6520814469407097,0.004789796952255652
2020-07-15,135499.41640910588,0.6379630855486925,0.0019056027626243371
2020-07-16,135161.68518750623,0.6493484691286938,-0.002492492075242329
2020-07-17,135451.95383340627,0.638816770061765,0.0021475660465268996
2020-07-20,135928.68049250558,0.637498162730075,0.0035195258954008103
2020-07-21,136498.87829911785,0.6338874303510044,0.004194830734369647
2020-07-22,137273.72691168604,0.6444056219749452,0.005676593260130798
2020-07-23,137248.17756393924,0.6229679189914169,-0.00018611972095165346
2020-07-24,137135.04186211858,0.7823460370318488,-0.0008243147838371018
2020-07-27,139596.32653166747,0.7738576280756524,0.01794789016817128
2020-07-28,139590.55112958114,0.6203608710459859,-4.137216379410927e-05
2020-07-29,140362.55491359395,0.6162012265914627,0.005530487398793484
2020-07-30,140165.0222060603,0.6063615565114842,-0.0014073034482399137
2020-07-31,140812.60134774834,0.591992212171472,0.004620119424202768
2020-08-03,140965.3355072231,0.5872272258890804,0.00108466258000266
2020-08-04,141717.73771400095,0.603853534846734,0.005337498074051634
2020-08-05,142452.70316381755,0.6060935398126968,0.005186121805724909
2020-08-06,143126.0263286811,0.6001000072362049,0.004726643650203177
2020-08-07,142540.5457731145,0.6124082341454851,-0.004090664504456208
2020-08-10,142701.29430691706,0.5666066471579854,0.0011277390087898079
2020-08-11,140672.18268555685,0.5854499418733374,-0.014219293743727747
2020-08-12,140959.9106764451,0.41701367159782954,0.0020453794445728546
2020-08-13,141274.52884299497,0.41649897445158146,0.0022319691112178052
2020-08-14,141156.12737893712,0.42264830935714576,-0.0008380949136941395
2020-08-17,141857.52222837554,0.4188000410872393,0.004968929528333791
2020-08-18,142005.45840832114,0.409900240820526,0.001042850443330234
2020-08-19,141219.37925435152,0.411130971920222,-0.005535555905952269
2020-08-20,141541.02336088844,0.3849766177500741,0.0022776201696626014
2020-08-21,141437.9355256345,0.38435965513713705,-0.0007283247839116403
2020-08-24,141671.85773167323,0.383667428717256,0.001653885891146259
2020-08-25,141488.17000027793,0.44043182414961674,-0.0012965717704020942
2020-08-26,141989.07874420373,0.4377950485391276,0.003540287106157453
2020-08-27,141574.73332806985,0.4397840691746018,-0.0029181499013761093
2020-08-28,142150.05963162662,0.4322914071429317,0.004063763992573222
2020-08-31,142235.86543962947,0.4287895179027931,0.0006036283644565242
2020-09-01,142790.84856344652,0.42884797871016445,0.0039018507891920772
2020-09-02,142792.57564913982,0.42826100371548925,1.2095212758260491e-05
2020-09-03,141083.68171742378,0.4367348750930428,-0.011967666553722132
2020-09-04,140893.81815162837,0.3593239309748982,-0.001345751425566716
2020-09-08,140113.17897864679,0.36148329646267385,-0.005540620470242844
2020-09-09,140701.19663013882,0.34632891294615126,0.0041967333535530265
2020-09-10,140348.92513528944,0.37994953560131317,-0.0025036851376281635
2020-09-11,140400.05834016603,0.37847828553851576,0.00036432915198534606
2020-09-14,140975.72970343303,0.38182678017204913,0.004100221681334717
2020-09-15,141094.46713304243,0.3699538670876622,0.0008422544069052954
2020-09-16,141099.35581940293,0.3839185418601619,3.464832080110916e-05
