date,equity,hk_weight,btc_weight,hk_return,btc_return,portfolio_return
2020-11-23,102837.82195453274,0.5,0.2,0.0,-0.002883238612446992,-0.0005766477224893985
2020-11-24,103009.7106745013,0.5,0.2,0.0,0.008357271512642317,0.0016714543025284634
2020-11-25,102923.49271608888,0.5,0.2,0.0,-0.004184943237286909,-0.0008369886474573819
2020-11-26,102558.99495437327,0.5,0.2,0.0,-0.0177072188329771,-0.0035414437665954204
2020-11-27,102549.12375427259,0.5,0.2,0.0,-0.00048124497052037807,-9.624899410407562e-05
2020-11-30,103137.92641968088,0.5,0.2,0.0,0.028708322599575897,0.00574166451991518
2020-12-01,102949.76949133677,0.5,0.2,0.0,-0.009121616793926868,-0.0018243233587853737
2020-12-02,103041.47130402317,0.5,0.2,0.0,0.004453716270540475,0.0008907432541080951
2020-12-03,103097.54827874046,0.5,0.2,0.0,0.0027210876362508962,0.0005442175272501792
2020-12-04,102926.77085669608,0.5,0.2,0.0,-0.008282322174270718,-0.0016564644348541436
2020-12-07,103040.17881308316,0.5,0.2,0.0,0.005509157405947374,0.0011018314811894747
2020-12-08,102840.35300517251,0.5,0.2,0.0,-0.009696499472945042,-0.0019392998945890084
2020-12-09,102894.20577432442,0.5,0.2,0.0,0.0026182703373844873,0.0005236540674768975
2020-12-10,102827.50154504513,0.5,0.2,0.0,-0.003241398715180921,-0.0006482797430361842
2020-12-11,102779.79797779072,0.5,0.2,0.0,-0.0023195918668468263,-0.0004639183733693653
2020-12-14,103055.2378974471,0.5,0.2,0.0,0.01339951649427773,0.002679903298855546
2020-12-15,103094.34334467773,0.5,0.2,0.0,0.0018973051748003567,0.00037946103496007134
2020-12-16,103242.75459749023,0.5,0.2,0.0,0.007197836854943462,0.0014395673709886926
2020-12-17,103673.25489264366,0.5,0.2,0.0,0.020848934960705945,0.0041697869921411895
2020-12-18,103733.7716082376,0.5,0.2,0.0,0.0029186271645766926,0.0005837254329153386
2020-12-21,103673.01841760821,0.5,0.2,0.0,-0.0029283226517022864,-0.0005856645303404573
2020-12-22,103851.21657074663,0.5,0.2,0.0,0.008594239651662505,0.001718847930332501
2020-12-23,103753.38578600028,0.5,0.2,0.0,-0.004710141487832553,-0.0009420282975665106
2020-12-24,103843.05186206865,0.5,0.2,0.0,0.004321115662351049,0.0008642231324702099
2020-12-28,104247.92534782366,0.5,0.2,0.0,0.019494490892505212,0.0038988981785010425
2020-12-29,104291.5022403961,0.5,0.2,0.0,0.002090060422164086,0.00041801208443281723
2020-12-30,104523.18421299227,0.5,0.2,0.0,0.011107423309624886,0.002221484661924977
2020-12-31,104548.15494091711,0.5,0.2,0.0,0.0011945066595924203,0.00023890133191848407
2021-01-04,104329.29569466553,0.5,0.2,0.0,-0.010466910983521038,-0.0020933821967042076
2021-01-05,104329.29569466553,0.5,0.2,0.0,0.0,0.0
2021-01-06,104329.29569466553,0.5,0.2,0.0,0.0,0.0
2021-01-07,104563.97158739076,0.5,0.2,0.0,0.011246883780948291,0.002249376756189658
2021-01-08,104694.25968582563,0.5,0.2,0.0,0.006230066458693617,0.0012460132917387235
2021-01-11,103921.62563716152,0.5,0.2,0.0,-0.0368995421039654,-0.00737990842079308
2021-01-12,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-13,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-14,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-15,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-18,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-19,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-20,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-21,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-22,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-25,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-26,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-27,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-28,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-01-29,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-02-01,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-02-02,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-02-03,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-02-04,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-02-05,103921.62563716152,0.5,0.2,0.0,0.0,0.0
2021-02-08,104468.7844968609,0.5,0.2,0.0,0.026325553336211893,0.005265110667242379
2021-02-09,104543.58824220595,0.5,0.2,0.0,0.0035801960224450813,0.0007160392044890163
2021-02-10,104438.848422654,0.5,0.2,0.0,-0.005009385143223022,-0.0010018770286446045
2021-02-11,104640.10876413975,0.5,0.2,0.0,0.009635319831911016,0.0019270639663822031
2021-02-16,104726.28012804069,0.5,0.2,0.0,0.004117511197125223,0.0008235022394250447
2021-02-17,104922.55272698181,0.5,0.2,0.0,0.0093707424106515,0.0018741484821303
2021-02-18,104891.55746208288,0.5,0.2,0.0,-0.001477054460330307,-0.00029541089206606145
2021-02-19,105166.76913732795,0.5,0.2,0.0,0.013118866851822064,0.002623773370364413
2021-02-22,104746.10206077863,0.5,0.2,0.0,-0.020000000000000018,-0.0040000000000000036
2021-02-23,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-02-24,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-02-25,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-02-26,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-01,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-02,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-03,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-04,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-05,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-08,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-09,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-10,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-11,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-12,104746.10206077863,0.5,0.2,0.0,0.0,0.0
2021-03-15,104419.43612762683,0.5,0.2,0.0,-0.015593226226320978,-0.003118645245264196
2021-03-16,104325.94777609393,0.5,0.2,0.0,-0.004476578068216663,-0.0008953156136433327
2021-03-17,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-18,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-19,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-22,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-23,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-24,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-25,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-26,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-29,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-30,104325.94777609393,0.5,0.2,0.0,0.0,0.0
2021-03-31,104276.39295090029,0.5,0.2,-0.0009500000000000064,0.0,-0.0004750000000000032
2021-04-01,104734.0000560051,0.5,0.2,0.008776811167994225,0.0,0.0043884055839971126
2021-04-07,104263.19764068795,0.5,0.2,-0.008990440832306268,0.0,-0.004495220416153134
2021-04-08,104895.98298223042,0.5,0.2,0.012138230091947921,0.0,0.006069115045973961
2021-04-09,104504.61406481588,0.5,0.2,-0.007462038226589529,0.0,-0.0037310191132947645
2021-04-12,103931.35400260917,0.5,0.2,-0.010971000033570988,0.0,-0.005485500016785494
2021-04-13,103911.81561223701,0.5,0.2,-0.00037598644912595347,0.0,-0.00018799322456297674
2021-04-14,104428.3918802169,0.5,0.2,0.010438640338029659,-0.0012401268754744788,0.0049712947939199335
2021-04-15,104263.21051386674,0.5,0.2,-0.003421245738228218,0.0006442801973038925,-0.0015817668296533305
2021-04-16,104487.96838179765,0.5,0.2,0.006506211680354479,-0.005487141175849586,0.002155677605007322
2021-04-19,105381.10669752356,0.5,0.2,0.020072019501267135,-0.0074412373111468755,0.008547762288404193
2021-04-20,105619.72141296593,0.5,0.2,0.004528605229536131,0.0,0.0022643026147680656
2021-04-21,104760.91804869263,0.5,0.2,-0.01626217817627873,0.0,-0.008131089088139365
2021-04-22,104881.71626162542,0.5,0.2,0.0023061694223915907,0.0,0.0011530847111957954
2021-04-23,105274.50803945196,0.5,0.2,0.007490185931868787,0.0,0.0037450929659343934
2021-04-26,105239.34672983311,0.5,0.2,-0.0006679928555103354,0.0,-0.0003339964277551677
2021-04-27,105096.68660654638,0.5,0.2,-0.002711155622296957,0.0,-0.0013555778111484784
2021-04-28,105546.59624222488,0.5,0.2,0.008561823406723734,0.0,0.004280911703361867
2021-04-29,105290.57720794129,0.5,0.2,-0.00485129873247736,0.0,-0.00242564936623868
2021-04-30,104811.87982979005,0.2,0.2,-0.02273220409865573,0.0,-0.0045464408197311455
2021-05-03,104487.38946487504,0.2,0.2,-0.01547965581010291,0.0,-0.0030959311620205824
2021-05-04,104851.1529224889,0.2,0.2,0.017407050720514627,0.0,0.0034814101441029257
2021-05-05,104932.75673170309,0.2,0.2,0.0038914121084829834,0.0,0.0007782824216965967
2021-05-06,105136.08782891976,0.2,0.2,0.009688637921547505,0.0,0.0019377275843095012
2021-05-07,105223.90231941291,0.2,0.2,0.004176229699361045,0.0,0.000835245939872209
2021-05-10,105451.36104182577,0.2,0.2,0.010808320039415342,0.0,0.0021616640078830685
2021-05-11,105002.41513894197,0.2,0.2,-0.02128687095398074,0.0,-0.004257374190796148
2021-05-12,104967.2188091876,0.2,0.2,-0.0016759771528969125,0.0,-0.0003351954305793825
2021-05-13,104807.83006694462,0.2,0.2,-0.007592310439925032,0.0,-0.0015184620879850064
2021-05-14,105144.05230552386,0.2,0.2,0.01603993892271638,0.0,0.003207987784543276
2021-05-17,105404.69590800501,0.2,0.2,0.003716252679237364,0.008678342961977892,0.002478919128243051
2021-05-18,105835.20748047711,0.2,0.2,0.018744957215577118,0.0016768830432210002,0.004084368051759624
2021-05-20,105902.0261206584,0.2,0.2,-0.016272019347989386,0.019428749597401485,0.0006313460498824195
2021-05-21,105853.81870393554,0.2,0.2,-0.0022760384521791632,0.0,-0.00045520769043583265
2021-05-24,105873.9864802973,0.2,0.2,0.0009526239397257275,0.0,0.0001905247879451455
2021-05-25,106248.20777998348,0.2,0.2,0.017672957830666247,0.0,0.0035345915661332498
2021-05-26,106303.34859082513,0.2,0.2,0.002594905457409258,0.0,0.0005189810914818516
2021-05-27,106281.92943033438,0.2,0.2,-0.0010074546462878198,0.0,-0.00020149092925756396
2021-05-28,106477.26677939716,0.2,0.2,0.009189584255281602,0.0,0.0018379168510563205
2021-05-31,106189.48889950349,0.2,0.2,-0.01351358316183593,0.0,-0.002702716632367186
2021-06-01,106393.77600921427,0.2,0.2,0.00961898921578408,0.0,0.001923797843156816
2021-06-02,106377.97319666445,0.2,0.2,-0.0007426568142697709,0.0,-0.0001485313628539542
2021-06-03,106186.24857598467,0.2,0.2,-0.00901148117972328,0.0,-0.001802296235944656
2021-06-04,106229.16204811732,0.2,0.2,0.00202066994117045,0.0,0.00040413398823409
2021-06-07,106078.03476811152,0.2,0.2,-0.007113267067725193,0.0,-0.0014226534135450388
2021-06-08,106083.5717109666,0.2,0.2,0.00026098441902622227,0.0,5.219688380524446e-05
2021-06-09,106062.57481319872,0.2,0.2,-0.000989639462040448,0.0,-0.00019792789240808962
2021-06-10,105971.72149071543,0.2,0.2,-0.004283005699386,0.0,-0.0008566011398772
2021-06-11,106158.66817936742,0.2,0.2,0.00882059317439543,0.0,0.0017641186348790862
2021-06-15,105944.25229269874,0.2,0.2,-0.010098840271168141,0.0,-0.0020197680542336283
2021-06-16,106153.17621848003,0.2,0.2,0.009860087794290262,0.0,0.0019720175588580527
2021-06-17,106268.57169850454,0.2,0.2,0.005435328651259841,0.0,0.0010870657302519682
2021-06-18,106124.03927043056,0.2,0.2,-0.00680033737933583,0.0,-0.0013600674758671662
2021-06-21,105746.71231744677,0.2,0.2,-0.017777638109979343,0.0,-0.003555527621995869
2021-06-22,105963.23463186648,0.2,0.2,0.010237779959045845,0.0,0.002047555991809169
2021-06-23,106312.38433503239,0.2,0.2,0.01647503987486343,0.0,0.003295007974972686
2021-06-24,106418.57847250922,0.2,0.2,0.004994438707262461,0.0,0.0009988877414524922
2021-06-25,106734.12351483348,0.2,0.2,0.014825655766759649,0.0,0.00296513115335193
2021-06-28,106574.22770766942,0.2,0.2,-0.007490378985585022,0.0,-0.0014980757971170045
2021-06-29,106240.4716650879,0.2,0.2,-0.015658384290477723,0.0,-0.0031316768580955446
2021-06-30,106256.54256515088,0.2,0.2,0.0007563454779104806,0.0,0.00015126909558209613
2021-07-02,105895.60771298474,0.2,0.2,-0.016984123680894192,0.0,-0.0033968247361788385
2021-07-05,105969.83215490186,0.2,0.2,0.003504604370291542,0.0,0.0007009208740583084
2021-07-06,105863.83327634349,0.2,0.2,-0.005001370503419422,0.0,-0.0010002741006838844
2021-07-07,105650.8773025674,0.2,0.2,-0.01005801354369018,0.0,-0.002011602708738036
2021-07-08,104797.81937520702,0.2,0.2,-0.04037154963310707,0.0,-0.008074309926621415
2021-07-09,104864.52577931246,0.2,0.2,0.0031826236701835153,0.0,0.0006365247340367031
2021-07-12,105192.45706819287,0.2,0.2,0.01563594964280579,0.0,0.0031271899285611584
2021-07-13,105442.4332918654,0.2,0.2,0.011881851163076718,0.0,0.0023763702326153437
2021-07-14,104971.59549779314,0.2,0.2,-0.022326770132901852,0.0,-0.00446535402658037
2021-07-15,104879.64971375892,0.2,0.2,-0.0043795554215497745,0.0,-0.0008759110843099549
2021-07-16,104711.93059939657,0.2,0.2,-0.007995789212687843,0.0,-0.0015991578425375687
2021-07-19,104328.66349943774,0.2,0.2,-0.018301023472918065,0.0,-0.003660204694583613
2021-07-20,104156.53379030347,0.2,0.2,-0.0148071869663291,0.006557790139003705,-0.001649879365465079
2021-07-21,103994.41783663662,0.2,0.2,0.0070684249829486845,-0.014850747789179386,-0.0015564645612461403
2021-07-22,104484.27964799834,0.2,0.2,0.024877031452701814,-0.0013247186674508749,0.004710462557050188
2021-07-23,104207.46745729592,0.2,0.2,-0.005137969343540161,-0.008108625820582693,-0.002649319032824571
2021-07-26,103346.94010049329,0.2,0.2,-0.04128914068251743,0.0,-0.008257828136503487
2021-07-27,102505.10916428753,0.2,0.2,-0.04072839192854538,0.0,-0.008145678385709077
2021-07-28,102915.00586736889,0.2,0.2,0.019993964516656693,0.0,0.003998792903331339
2021-07-29,103509.46237838091,0.2,0.2,0.0288809443288629,0.0,0.00577618886577258
2021-07-30,103408.33320866448,0.2,0.2,-0.0048850205282077175,0.0,-0.0009770041056415435
2021-08-02,103926.2886894529,0.2,0.2,0.025044184772963884,0.0,0.005008836954592777
2021-08-03,103889.65760374638,0.2,0.2,-0.0017623589838746678,0.0,-0.0003524717967749336
2021-08-04,104323.48292891779,0.2,0.2,0.02087913923184148,0.0,0.004175827846368297
2021-08-05,104023.51885454095,0.2,0.2,-0.014376632468320771,0.0,-0.0028753264936641544
2021-08-06,104231.59243012204,0.2,0.2,0.010001275570769907,0.0,0.0020002551141539817
2021-08-09,104428.95476626046,0.2,0.2,-0.004682900126887657,0.014150391294248221,0.0018934982334721131
2021-08-10,104731.91246252051,0.2,0.2,0.017573571354184914,-0.003068126148007777,0.0029010890412354273
2021-08-11,104883.30881328191,0.2,0.2,0.0071938665746971164,3.393759700509591e-05,0.0014455608343404427
2021-08-12,105054.57457694445,0.2,0.2,0.012760240234941156,-0.004595654010482231,0.001632917244891785
2021-08-13,105197.08479047792,0.2,0.2,-0.006548897455018299,0.013331572750566734,0.0013565350591096868
2021-08-16,104481.48017096835,0.2,0.2,-0.027018800921003394,-0.006993768007824475,-0.006802513785765575
2021-08-17,104042.97491034091,0.2,0.2,-0.015830530040303215,-0.005154301908377734,-0.004196966389736189
2021-08-18,104322.74711193769,0.2,0.2,0.0130262043946614,0.00041882646099478116,0.0026890061711312366
2021-08-19,103985.20891538776,0.2,0.2,-0.023758745166938655,0.007581151789927576,-0.003235518675402216
2021-08-20,103693.88047917008,0.2,0.2,-0.024301053019036734,0.010292885931795448,-0.0028016334174482574
2021-08-23,104119.89330855498,0.2,0.2,0.016650645868566682,0.0038912042105458955,0.004108370015822515
2021-08-24,104591.85368629685,0.2,0.2,0.02266427494039136,0.0,0.004532854988078272
2021-08-25,104695.655157501,0.2,0.2,0.004962215867952979,0.0,0.0009924431735905959
2021-08-26,104465.38952360245,0.2,0.2,-0.010996904960006937,0.0,-0.0021993809920013876
2021-08-27,104594.3870184938,0.2,0.2,0.006174173833056296,0.0,0.0012348347666112593
2021-08-30,104802.5126411706,0.2,0.2,0.0099491774180962,0.0,0.0019898354836192403
2021-08-31,105237.35222786188,0.2,0.2,0.020745666097725435,0.0,0.004149133219545087
2021-09-01,105121.76340288193,0.2,0.2,-0.005491815526186161,0.0,-0.0010983631052372323
2021-09-02,105268.80590655001,0.2,0.2,0.006993913482241654,0.0,0.0013987826964483308
2021-09-03,105166.36783840419,0.2,0.2,-0.00486554717058163,0.0,-0.000973109434116326
2021-09-06,105626.46920244086,0.2,0.2,0.02187492890995668,0.0,0.004374985781991337
2021-09-07,105387.67026979162,0.2,0.2,0.003688474246186235,-0.014992408499236554,-0.002260786850610064
2021-09-08,105167.42089632178,0.2,0.2,-0.010449484883098825,0.0,-0.002089896976619765
2021-09-09,104985.14561853986,0.2,0.2,-0.008665957395761481,0.0,-0.0017331914791522962
2021-09-10,105190.19629684882,0.2,0.2,0.009765699571156583,0.0,0.0019531399142313165
2021-09-13,105327.68066247732,0.2,0.2,0.0065350370314221085,0.0,0.0013070074062844217
2021-09-14,105403.58326317744,0.2,0.2,0.0036031649146128775,0.0,0.0007206329829225755
2021-09-15,105395.2862828457,0.2,0.2,-0.00039358151188406687,0.0,-7.871630237681338e-05
2021-09-16,105067.37925542891,0.2,0.2,-0.015556057532629675,0.0,-0.003111211506525935
2021-09-17,105249.69921014595,0.2,0.2,0.008676334939020203,0.0,0.0017352669878040407
2021-09-20,104439.96449972053,0.2,0.2,-0.038467317080340346,0.0,-0.00769346341606807
2021-09-21,104472.31915750913,0.2,0.2,0.0015489596316691223,0.0,0.0003097919263338245
2021-09-23,104469.02108420793,0.2,0.2,-0.00015784436144494762,0.0,-3.156887228898953e-05
2021-09-24,104398.96689084674,0.2,0.2,-0.003352869235020317,0.0,-0.0006705738470040635
2021-09-27,104289.58431039094,0.2,0.2,-0.005238681172495485,0.0,-0.001047736234499097
2021-09-28,104462.92415187327,0.2,0.2,0.008310505916220734,0.0,0.0016621011832441469
2021-09-29,104272.66186779851,0.2,0.2,-0.009106689556102499,0.0,-0.0018213379112204998
2021-09-30,104319.60758844354,0.2,0.2,0.002251103971266488,0.0,0.00045022079425329766
2021-10-04,104198.70189885041,0.2,0.2,-0.005794964742875663,0.0,-0.0011589929485751327
2021-10-05,104664.88173527851,0.2,0.2,0.022369752594453063,0.0,0.004473950518890613
2021-10-06,105344.55101167758,0.2,0.2,0.017534731583471297,0.01493409965822945,0.00649376624834015
2021-10-07,105136.82668681364,0.2,0.2,-0.003909237201098148,-0.005950044691940826,-0.0019718563786077946
2021-10-08,105181.06935960377,0.2,0.2,0.0014811781927186463,0.0006228739355584878,0.00042081042565542684
2021-10-11,105606.51139688714,0.2,0.2,0.00669898039932737,0.013525288087087306,0.0040448536972829355
2021-10-12,105250.35776673577,0.2,0.2,-0.011384157570904496,-0.005478137444829834,-0.003372459003146866
2021-10-15,105659.69992020637,0.2,0.2,0.00805814054988363,0.011387976411438627,0.0038892233922644516
2021-10-18,105819.13755947103,0.2,0.2,0.00614171147480902,0.0014031537569227925,0.0015089730463463626
2021-10-19,106122.13458816953,0.2,0.2,0.007066739085150431,0.007250001519932381,0.0028633481210165626
2021-10-20,106175.71095450212,0.2,0.2,-0.0030476248058785016,0.005571903390195088,0.0005048557168633172
2021-10-21,105900.52334667541,0.2,0.2,-0.0008494503570332101,-0.012109615579649402,-0.0025918131873365227
2021-10-22,105580.28744718061,0.2,0.2,-0.010200747293235612,-0.004918908841346936,-0.00302393122691651
2021-10-25,105896.40622999938,0.2,0.2,0.007325464242335045,0.007645075735448703,0.0029941079955567496
2021-10-26,105735.46565937709,0.2,0.2,0.001049699591740172,-0.008648662406055996,-0.0015197925628631648
2021-10-27,105467.12955767685,0.2,0.2,-0.006555468257422814,-0.00613356186255043,-0.002537806023994649
2021-10-28,105280.12797872855,0.2,0.2,-0.015884233580783835,0.007018837332086747,-0.0017730792497394178
2021-10-29,105515.35196036873,0.2,0.2,0.005940592418866242,0.005230745712852203,0.002234267626343689
2021-11-01,105391.12031603104,0.2,0.2,-0.0019220782803107683,-0.003964820736258812,-0.0011773798033139161
2021-11-02,105409.38844906712,0.2,0.2,-0.006362137042214777,0.007228819784618201,0.00017333654848068476
2021-11-03,105260.84753086025,0.2,0.2,-0.006217889853326386,-0.0008280156581473852,-0.0014091811022947545
2021-11-04,105153.56059833341,0.2,0.2,-0.00018970551351737974,-0.0049065356361363,-0.001019248229930736
