date,equity,position,close,ml_prob
2019-12-25,110994.04771455184,0.255704326892375,7275.15576171875,0.9726028748947716
2019-12-26,110853.54920233079,0.255704326892375,7238.966796875,0.927125325572166
2019-12-27,111052.0214783074,0.255704326892375,7290.08837890625,0.9766931575132625
2019-12-28,111160.3464662835,0.255704326892375,7317.990234375,0.8249963362564134
2019-12-29,111566.68412527384,0.255704326892375,7422.65283203125,0.7576928772463413
2019-12-30,111063.3064765298,0.255704326892375,7292.9951171875,0.9152003793630417
2019-12-31,110677.4156495278,0.255704326892375,7193.59912109375,0.9809351838875411
2020-01-01,110702.94291075115,0.255704326892375,7200.17431640625,0.8055889032021373
2020-01-02,109869.38475379553,0.255704326892375,6985.47021484375,0.9813786349176263
2020-01-03,111264.7587654756,0.255704326892375,7344.88427734375,0.9072831217109505
2020-01-04,111520.11099637621,0.255704326892375,7410.65673828125,0.8770080282316236
2020-01-05,111522.67585486687,0.255704326892375,7411.3173828125,0.9417837962562443
2020-01-06,112912.17893768843,0.255704326892375,7769.21923828125,0.9367432363790905
2020-01-07,114443.66485216799,0.255704326892375,8163.6923828125,0.9579600743542073
2020-01-08,114118.20838487195,0.255704326892375,8079.86279296875,0.9637671678673221
2020-01-09,113338.66391082415,0.255704326892375,7879.0712890625,0.8443880573003466
2020-01-10,114454.77544759573,0.255704326892375,8166.55419921875,0.9623381460634799
2020-01-11,113953.88683004033,0.255704326892375,8037.53759765625,0.9425031946247748
2020-01-12,114555.4835830844,0.255704326892375,8192.494140625,0.9394420341367229
2020-01-13,114367.9664565664,0.255704326892375,8144.1943359375,0.9359456286529522
2020-01-14,117021.83103432905,0.255704326892375,8827.7646484375,0.9784048121261864
2020-01-15,116941.25694320792,0.255704326892375,8807.0107421875,0.8479557080473414
2020-01-16,116618.14922659179,0.255704326892375,8723.7861328125,0.7359514331273581
2020-01-17,117415.01076073723,0.255704326892375,8929.0380859375,0.7144680978937835
2020-01-18,117468.47280002291,0.255704326892375,8942.80859375,0.5965120708534796
2020-01-19,116550.04872665211,0.255704326892375,8706.2451171875,0.25559194286308257
2020-01-20,116361.35627695287,0.255704326892375,8657.642578125,0.8472091469281547
2020-01-21,116703.98194110766,0.255704326892375,8745.89453125,0.709010408564378
2020-01-22,116451.55664406483,0.255704326892375,8680.8759765625,0.8447135348777254
2020-01-23,115386.3915758346,0.255704326892375,8406.515625,0.7246461845306665
2020-01-24,115537.48884919478,0.255704326892375,8445.4345703125,0.33688928532370643
2020-01-25,115236.26868330529,0.255704326892375,8367.84765625,0.21552103322518082
2020-01-26,116125.26038939896,0.255704326892375,8596.830078125,0.5631868533035225
2020-01-27,117340.39669555447,0.255704326892375,8909.8193359375,0.5553356893752887
2020-01-28,119082.68440531827,0.255704326892375,9358.58984375,0.8469645136828277
2020-01-29,118919.78082103436,0.255704326892375,9316.6298828125,0.9436181551926607
2020-01-30,119666.6039185801,0.255704326892375,9508.9931640625,0.8063250784626956
2020-01-31,119051.3904777767,0.255704326892375,9350.529296875,0.46104666753906687
2020-02-01,119215.79165127542,0.255704326892375,9392.875,0.6498583406485998
2020-02-02,119027.45938126076,0.255704326892375,9344.365234375,0.4740456477150836
2020-02-03,118830.06574865531,0.255704326892375,9293.521484375,0.4176670864790548
2020-02-04,118393.07300714284,0.255704326892375,9180.962890625,0.6892600297642658
2020-02-05,120072.04112835901,0.255704326892375,9613.423828125,0.7124673763896578
2020-02-06,120523.86189878051,0.255704326892375,9729.8017578125,0.893238999399935
2020-02-07,120780.64726568921,0.255704326892375,9795.943359375,0.6842132359975875
2020-02-08,121049.21240396594,0.255704326892375,9865.119140625,0.7077764112969004
2020-02-09,122025.83772299836,0.255704326892375,10116.673828125,0.8098440714450605
2020-02-10,121016.18203120821,0.255704326892375,9856.611328125,0.8320663464852145
2020-02-11,122381.3161148447,0.255704326892375,10208.236328125,0.6100048418033485
2020-02-12,122838.7291487898,0.255704326892375,10326.0546875,0.5911597928936041
2020-02-13,122405.1675926935,0.255704326892375,10214.3798828125,0.6454169965479019
2020-02-14,122784.61499470679,0.255704326892375,10312.1162109375,0.5759718220037199
2020-02-15,121143.57568995851,0.255704326892375,9889.4248046875,0.8234484443833663
2020-02-16,121318.31591608698,0.255704326892375,9934.43359375,0.6398438460777994
2020-02-17,120369.89077067396,0.255704326892375,9690.142578125,0.34993342670542493
2020-02-18,122124.14782006083,0.255704326892375,10141.99609375,0.3921119765049841
2020-02-19,120149.54421374855,0.255704326892375,9633.38671875,0.9409905792642632
2020-02-20,120052.83028139352,0.255704326892375,9608.4755859375,0.9087580405038411
2020-02-21,120355.52149694212,0.255704326892375,9686.44140625,0.9582390838451368
2020-02-22,120265.21876297245,0.255704326892375,9663.181640625,0.96014848788904
2020-02-23,121279.81081212377,0.255704326892375,9924.515625,0.9457077958037604
2020-02-24,120214.72157119555,0.255704326892375,9650.1748046875,0.9444029773664057
2020-02-25,119631.57397986823,0.2919985987509387,9341.705078125,0.9631226497784474
2020-02-26,117884.96138144369,0.0,8820.5224609375,0.919357953731278
2020-02-27,117884.96138144369,0.0,8784.494140625,0.9363495480738188
2020-02-28,117884.96138144369,0.0,8672.455078125,0.9401532238362993
2020-02-29,117884.96138144369,0.0,8599.5087890625,0.9506408819922991
2020-03-01,117884.96138144369,0.0,8562.4541015625,0.8741136530252558
2020-03-02,117884.96138144369,0.0,8869.669921875,0.5244971800764221
2020-03-03,117884.96138144369,0.0,8787.7861328125,0.8014031246815538
2020-03-04,117884.96138144369,0.0,8755.24609375,0.48199300421689173
2020-03-05,117884.96138144369,-0.2689464275676951,9078.7626953125,0.3057142916586136
2020-03-06,117732.06223822241,-0.2689464275676951,9122.5458984375,0.6870554043242063
2020-03-07,118474.47259831548,-0.2689464275676951,8909.9541015625,0.641759485197012
2020-03-08,121274.64064743918,-0.2689464275676951,8108.1162109375,0.6518158600377224
2020-03-09,121918.85029314012,-0.2689464275676951,7923.64453125,0.22408398657318027
2020-03-10,121967.44421497981,-0.2689464275676951,7909.7294921875,0.6006250426229527
2020-03-11,121961.50510943668,-0.2689464275676951,7911.43017578125,0.9068785612801193
2020-03-12,132230.7778890886,-0.2689464275676951,4970.7880859375,0.40075323233581156
2020-03-13,130160.19391470187,-0.2689464275676951,5563.70703125,0.5305809571577317
2020-03-14,131429.04809068554,-0.2689464275676951,5200.3662109375,0.44866735255190704
2020-03-15,130758.7271836634,-0.2689464275676951,5392.31494140625,0.401460895732459
2020-03-16,132078.19761257322,-0.2689464275676951,5014.47998046875,0.5573065467160351
2020-03-17,131340.82432333124,-0.2689464275676951,5225.62939453125,0.34727993866447265
2020-03-18,131296.0926105226,-0.2689464275676951,5238.4384765625,0.15673633200405
2020-03-19,127968.89587235262,-0.2689464275676951,6191.19287109375,0.07372704890300064
2020-03-20,127942.40606339132,-0.2689464275676951,6198.7783203125,0.06398555594400762
2020-03-21,127990.29063469813,-0.2689464275676951,6185.06640625,0.04425952726181763
2020-03-22,129229.35890898007,-0.2689464275676951,5830.2548828125,0.5542791222789678
2020-03-23,127182.72745126404,-0.2689464275676951,6416.31494140625,0.23690193879546903
2020-03-24,126070.50503464689,-0.2689464275676951,6734.8037109375,0.10490271724825358
2020-03-25,126258.17770050403,-0.2689464275676951,6681.06298828125,0.10145879776633852
2020-03-26,126134.63305108828,-0.2689464275676951,6716.4404296875,0.26429135303089846
2020-03-27,126995.95340975984,-0.2689464275676951,6469.79833984375,0.67056589560232
2020-03-28,127790.79091284127,-0.2689464275676951,6242.19384765625,0.7076627808205862
2020-03-29,128908.81772660707,-0.2689464275676951,5922.04296875,0.449057454670517
2020-03-30,127135.48913921672,-0.2689464275676951,6429.841796875,0.694679055133168
2020-03-31,127104.74834256693,-0.2689464275676951,6438.64453125,0.7046785031047827
2020-04-01,126517.60049069164,-0.2689464275676951,6606.7763671875,0.6388962923638523
2020-04-02,125865.09178479019,-0.2689464275676951,6793.62451171875,0.6930098240366694
2020-04-03,126075.45173151183,-0.2689464275676951,6733.38720703125,0.5417412334013266
2020-04-04,125607.00925786901,-0.2689464275676951,6867.52734375,0.4975624396292274
2020-04-05,125873.80520119137,-0.2689464275676951,6791.12939453125,0.20728372760571945
2020-04-06,124195.27892527975,-0.2689464275676951,7271.78125,0.06257073347670988
2020-04-07,124528.31729528565,-0.2689464275676951,7176.41455078125,0.12116439751987534
2020-04-08,123977.65495627455,-0.2689464275676951,7334.0986328125,0.083950332908484
2020-04-09,124089.43734613348,-0.2689464275676951,7302.08935546875,0.043678254988637116
2020-04-10,125614.11299421485,-0.2689464275676951,6865.4931640625,0.043236426858718036
2020-04-11,125636.498460069,-0.2689464275676951,6859.0830078125,0.17900147281300344
2020-04-12,125245.34279628591,-0.2689464275676951,6971.091796875,0.29243336860296615
2020-04-13,125685.54766217855,0.21027044244449358,6845.03759765625,0.7399069449387428
2020-04-14,125675.4712600789,0.21027044244449358,6842.427734375,0.2745844281984352
2020-04-15,124902.06545319736,0.21027044244449358,6642.10986328125,0.912502333023607
2020-04-16,126734.80935119948,0.21027044244449358,7116.80419921875,0.43626862587839754
2020-04-17,126655.19917640697,0.21027044244449358,7096.1845703125,0.7945523576821599
2020-04-18,127278.6579399576,0.21027044244449358,7257.6650390625,0.7207860149690726
2020-04-19,127015.18971697573,0.21027044244449358,7189.4248046875,0.4847957629693619
2020-04-20,125828.09528956165,0.21027044244449358,6881.95849609375,0.4477995176610634
2020-04-21,125821.78174968668,0.21027044244449358,6880.3232421875,0.3521719947556939
2020-04-22,126736.36652765116,0.21027044244449358,7117.20751953125,0.2502154214481179
2020-04-23,127942.96147954023,0.21027044244449358,7429.724609375,0.1695110865283107
2020-04-24,128410.81005440776,0.21027044244449358,7550.90087890625,0.49494520633925543
2020-04-25,128484.30275028292,0.21027044244449358,7569.93603515625,0.8255293516666989
2020-04-26,128908.73513425152,0.21027044244449358,7679.8671875,0.8093318254414202
2020-04-27,129355.57125302877,0.21027044244449358,7795.60107421875,0.9092548638805762
2020-04-28,129399.80750658692,0.21027044244449358,7807.05859375,0.8167231669504027
2020-04-29,133237.45567537766,0.21027044244449358,8801.0380859375,0.643981563046723
2020-04-30,132687.3387915809,0.21027044244449358,8658.5537109375,0.892920958784793
2020-05-01,133483.5046363575,0.21027044244449358,8864.7666015625,0.7305613636500593
2020-05-02,133961.59928146112,0.21027044244449358,8988.5966796875,0.5743028200765126
2020-05-03,133609.76412264784,0.21027044244449358,8897.46875,0.48996924103643263
2020-05-04,133668.39388977582,0.21027044244449358,8912.654296875,0.23079044558748255
2020-05-05,134017.48042477967,0.21027044244449358,9003.0703125,0.13698412945453234
2020-05-06,135043.28643654636,0.21027044244449358,9268.76171875,0.194894323154063
2020-05-07,137679.3373226653,0.21027044244449358,9951.5185546875,0.05490308969968176
2020-05-08,137259.06934884415,0.21027044244449358,9842.666015625,0.2088203909967101
2020-05-09,136298.59688079407,0.21027044244449358,9593.896484375,0.5932945076235167
2020-05-10,134605.59769256198,0.2,8756.4306640625,0.9095929875462615
2020-05-11,134130.1824040831,0.2,8601.7958984375,0.8036570715322088
2020-05-12,134753.3149206142,0.2,8804.4775390625,0.8382025997383545
2020-05-13,136184.49670318328,0.2,9269.9873046875,0.8139765543350972
2020-05-14,137610.22015403287,0.2,9733.7216796875,0.5192218257581163
2020-05-15,136363.4597278278,0.2,9328.197265625,0.743587575814692
2020-05-16,136513.54283343503,0.2,9377.013671875,0.42213226002848947
2020-05-17,137416.58448521173,0.2,9670.7392578125,0.34416314307357315
2020-05-18,137588.24871755144,0.2,9726.5751953125,0.23330907326124772
2020-05-19,137595.82072668045,0.2,9729.0380859375,0.15318651636230324
2020-05-20,136962.3119755935,0.2,9522.9814453125,0.1608968706951042
2020-05-21,135605.80845752326,0.2,9081.76171875,0.09210859031726573
2020-05-22,135915.75943390484,0.2,9182.5771484375,0.6235214977137871
2020-05-23,135997.8776026946,0.2,9209.287109375,0.7342955905655698
2020-05-24,135216.16079403422,0.2,8790.3681640625,0.9795777183883706
2020-05-25,135574.77289392604,0.2,8906.9345703125,0.9635800004507188
2020-05-26,135353.63116914523,0.2,8835.052734375,0.9821829200269844
2020-05-27,136417.97880666133,0.2,9181.017578125,0.885703697848815
2020-05-28,137478.5379496735,0.2,9525.7509765625,0.9288307351979864
2020-05-29,137212.03343463544,0.2,9439.1240234375,0.9206496965891099
2020-05-30,138015.88226727472,0.2,9700.4140625,0.8963824806598206
2020-05-31,137279.51430303522,0.2,9461.05859375,0.9056105073864336
2020-06-01,139452.14229426923,0.2,10167.2685546875,0.7149797838823673
2020-06-02,137491.00603229934,0.2,9529.8037109375,0.9035873484987038
2020-06-03,137881.45230171003,0.2,9656.7177734375,0.9111411809887144
2020-06-04,138324.2134440759,0.2,9800.63671875,0.881881273355398
2020-06-05,137908.5726346892,0.2,9665.533203125,0.8721054644214545
2020-06-06,137872.10574627656,0.2,9653.6796875,0.5697681964641331
2020-06-07,138195.6660100248,0.2,9758.8525390625,0.8315766358833355
2020-06-08,138234.54239295938,0.2,9771.4892578125,0.7195573213003599
2020-06-09,138309.02641813044,0.2,9795.7001953125,0.7458825043824038
2020-06-10,138537.89835413927,0.2,9870.0947265625,0.7537474941773752
2020-06-11,136949.8052015459,0.23268895362046432,9321.78125,0.9031400076990934
2020-06-12,137493.5637307056,0.23268895362046432,9480.84375,0.6387966802213582
2020-06-13,137474.5348529047,0.23268895362046432,9475.27734375,0.730851141581549
2020-06-14,137172.03244866387,0.23268895362046432,9386.7880859375,0.9026527190202004
2020-06-15,137390.52402661354,0.23268895362046432,9450.7021484375,0.7880768456879804
2020-06-16,137689.03704331542,0.23268895362046432,9538.0244140625,0.5832569147643977
2020-06-17,137491.55067573825,0.23268895362046432,9480.2548828125,0.7752189200609345
2020-06-18,137257.67575236637,-0.2660628317093138,9411.8408203125,0.3314911526316611
2020-06-19,137738.12223939117,-0.2660628317093138,9288.0185546875,0.6889266523983314
2020-06-20,137566.14608704872,0.2769319941264607,9332.3408203125,0.6756792913170695
2020-06-21,137448.94234270774,0.2769319941264607,9303.6298828125,0.1513685910846156
2020-06-22,138857.6595922917,0.2769319941264607,9648.7177734375,0.15328766576251635
2020-06-23,138779.85464405012,0.2769319941264607,9629.658203125,0.20440756064007046
2020-06-24,137489.68459669294,0.2769319941264607,9313.6103515625,0.2590793809625074
2020-06-25,137290.4860695763,0.2769319941264607,9264.8134765625,0.3417136271611783
2020-06-26,136874.52838630145,-0.4067872160896073,9162.91796875,0.35821621492191247
2020-06-27,137588.68761718672,-0.4067872160896073,9045.390625,0.5758377769422893
2020-06-28,136992.02392234298,-0.4067872160896073,9143.58203125,0.3099478047017009
2020-06-29,136704.77107319335,-0.4067872160896073,9190.8544921875,0.23822089412797226
2020-06-30,137025.9848795534,-0.4067872160896073,9137.9931640625,0.4499621777052789
2020-07-01,136477.07896622797,-0.4067872160896073,9228.3251953125,0.21908003397826567
2020-07-02,137114.59906337704,-0.4067872160896073,9123.41015625,0.1665664915404601
2020-07-03,137334.00120752168,-0.4067872160896073,9087.3037109375,0.17702914415626095
2020-07-04,137059.43550261736,-0.4067872160896073,9132.48828125,0.07713669423291011
2020-07-05,137415.19180975002,-0.4067872160896073,9073.9423828125,0.14667574741320882
2020-07-06,135582.92013459784,-0.4067872160896073,9375.474609375,0.09153476956574524
2020-07-07,136331.532854486,-0.4067872160896073,9252.27734375,0.16321071310803834
2020-07-08,135261.72413059173,-0.4067872160896073,9428.3330078125,0.24073894036768334
2020-07-09,136175.42401273624,-0.4067872160896073,9277.9677734375,0.3480301607740747
2020-07-10,136170.32067127182,-0.4067872160896073,9278.8076171875,0.5257491662326306
2020-07-11,136404.0299738708,-0.4067872160896073,9240.3466796875,0.3705627589223459
2020-07-12,136184.34299206303,-0.4067872160896073,9276.5,0.46190817055308114
2020-07-13,136384.1744151034,-0.4067872160896073,9243.6142578125,0.5241812665132375
2020-07-14,136386.607403476,-0.4067872160896073,9243.2138671875,0.47890018474539703
2020-07-15,136692.7248136901,-0.4067872160896073,9192.8369140625,0.7410693736127585
2020-07-16,137061.0199121185,-0.4067872160896073,9132.2275390625,0.8707819273699154
2020-07-17,136944.5628467238,-0.4067872160896073,9151.392578125,0.7332944928664744
2020-07-18,136898.09276880755,-0.4067872160896073,9159.0400390625,0.4768546640595164
2020-07-19,136735.37925374394,-0.4067872160896073,9185.8173828125,0.6441181914064558
2020-07-20,136866.5469976158,-0.4067872160896073,9164.2314453125,0.6027516776606489
2020-07-21,135586.48653950496,-0.4067872160896073,9374.8876953125,0.2907439172608076
2020-07-22,134672.11610202846,-0.4067872160896073,9525.36328125,0.33726650941029207
2020-07-23,134333.5984076332,-0.4067872160896073,9581.072265625,0.532961744950151
2020-07-24,134602.05790513422,-0.4067872160896073,9536.892578125,0.27668949995779774
2020-07-25,134090.58796850938,0.0,9677.11328125,0.5218773444019645
2020-07-26,134090.58796850938,0.0,9905.1669921875,0.45755877283345775
2020-07-27,134090.58796850938,0.29147182411725536,10990.873046875,0.7690509716052233
2020-07-28,133813.0422685355,0.29147182411725536,10912.8232421875,0.7705482091981941
2020-07-29,134480.30765094835,0.29147182411725536,11100.4677734375,0.7214880657090955
2020-07-30,134518.5208421763,0.29147182411725536,11111.2138671875,0.7664528610082721
2020-07-31,135273.29387687505,0.29147182411725536,11323.466796875,0.5810694695412953
2020-08-01,136824.16117150165,0.29147182411725536,11759.5927734375,0.2344430706435564
2020-08-02,134313.69619250274,0.29147182411725536,11053.6142578125,0.19227103078937416
2020-08-03,134999.06109805996,0.29147182411725536,11246.3486328125,0.16900814136287098
2020-08-04,134855.19905943755,0.29147182411725536,11205.892578125,0.3000876830057551
2020-08-05,136779.4610445036,0.29147182411725536,11747.0224609375,0.07456180222055175
2020-08-06,136895.92376662395,0.29147182411725536,11779.7734375,0.18058349757080105
2020-08-07,136261.8848303824,0.29147182411725536,11601.47265625,0.3721931550203701
2020-08-08,136804.4364417511,0.29147182411725536,11754.0458984375,0.4353836546618293
2020-08-09,136525.97743122713,0.29147182411725536,11675.7392578125,0.4409110272048764
